hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-22 00:00,4.292,1.644,4.962
2026-01-22 01:00,3.992,0.961,4.918
2026-01-22 02:00,2.762,0.522,4.176
2026-01-22 03:00,1.164,0.02,2.911
2026-01-22 04:00,0.1,0.0,1.178
2026-01-22 05:00,0.082,0.0,0.732
2026-01-22 06:00,0.092,0.005,0.394
2026-01-22 07:00,0.189,0.0,0.384
2026-01-22 08:00,0.034,0.0,0.71
2026-01-22 09:00,1.035,0.0,3.15
2026-01-22 10:00,0.792,0.0,3.169
2026-01-22 11:00,1.038,0.23,2.584
2026-01-22 12:00,0.525,0.164,1.982
2026-01-22 13:00,1.064,0.404,2.407
2026-01-22 14:00,1.664,0.586,3.923
2026-01-22 15:00,2.508,1.102,4.232
2026-01-22 16:00,2.326,0.411,3.954
2026-01-22 17:00,3.546,1.454,4.654
2026-01-22 18:00,3.317,1.162,4.686
2026-01-22 19:00,3.58,1.714,4.672
2026-01-22 20:00,3.973,2.164,4.906
2026-01-22 21:00,3.571,1.878,4.865
2026-01-22 22:00,3.64,1.748,4.788
2026-01-22 23:00,3.596,1.748,4.752
