hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-13 00:00,0.59,0.0,2.404
2026-01-13 01:00,0.478,0.0,2.308
2026-01-13 02:00,0.654,0.0,2.472
2026-01-13 03:00,0.396,0.0,2.673
2026-01-13 04:00,0.333,0.0,2.212
2026-01-13 05:00,0.323,0.0,1.189
2026-01-13 06:00,0.078,0.0,1.066
2026-01-13 07:00,0.079,0.0,0.688
2026-01-13 08:00,0.136,0.0,0.644
2026-01-13 09:00,0.106,0.0,0.862
2026-01-13 10:00,0.213,0.0,1.034
2026-01-13 11:00,0.237,0.0,2.274
2026-01-13 12:00,0.912,0.015,3.614
2026-01-13 13:00,1.118,0.022,3.79
2026-01-13 14:00,2.224,0.061,4.5
2026-01-13 15:00,3.385,0.434,4.859
2026-01-13 16:00,4.026,0.744,4.893
2026-01-13 17:00,4.424,1.211,5.0
2026-01-13 18:00,4.434,1.194,5.0
2026-01-13 19:00,4.435,1.194,5.0
2026-01-13 20:00,4.386,1.032,4.958
2026-01-13 21:00,3.958,0.669,4.851
2026-01-13 22:00,3.29,0.586,4.682
2026-01-13 23:00,2.799,0.54,4.41
