hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-26 00:00,0.093,0.0,0.837
2026-01-26 01:00,0.31,0.005,1.857
2026-01-26 02:00,0.448,0.045,2.294
2026-01-26 03:00,0.628,0.089,2.432
2026-01-26 04:00,0.925,0.256,3.152
2026-01-26 05:00,1.852,0.0,4.082
2026-01-26 06:00,1.699,0.056,3.783
2026-01-26 07:00,1.93,0.186,3.984
2026-01-26 08:00,1.798,0.064,4.18
2026-01-26 09:00,2.892,0.117,4.419
2026-01-26 10:00,3.911,1.099,4.772
2026-01-26 11:00,3.182,0.378,4.618
2026-01-26 12:00,3.862,0.528,4.338
2026-01-26 13:00,4.15,1.127,4.63
2026-01-26 14:00,4.305,1.147,4.642
2026-01-26 15:00,4.428,1.207,4.893
2026-01-26 16:00,4.408,1.335,4.822
2026-01-26 17:00,4.328,1.167,4.808
2026-01-26 18:00,4.048,1.01,4.645
2026-01-26 19:00,4.034,1.087,4.72
2026-01-26 20:00,3.994,1.086,4.736
2026-01-26 21:00,3.988,0.992,4.724
2026-01-26 22:00,3.851,0.982,4.738
2026-01-26 23:00,3.701,0.878,4.657
