hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-14 00:00,2.688,0.478,5.0
2026-02-14 01:00,2.707,0.726,5.0
2026-02-14 02:00,2.666,0.474,4.918
2026-02-14 03:00,2.596,0.656,4.764
2026-02-14 04:00,1.676,0.436,4.07
2026-02-14 05:00,0.839,0.13,3.378
2026-02-14 06:00,0.263,0.018,1.654
2026-02-14 07:00,0.115,0.0,0.964
2026-02-14 08:00,0.066,0.0,1.268
2026-02-14 09:00,0.074,0.0,0.649
2026-02-14 10:00,0.094,0.0,0.864
2026-02-14 11:00,0.169,0.054,1.871
2026-02-14 12:00,0.32,0.012,1.759
2026-02-14 13:00,0.668,0.05,2.016
2026-02-14 14:00,0.828,0.1,2.716
2026-02-14 15:00,0.434,0.002,1.82
2026-02-14 16:00,0.542,0.017,2.163
2026-02-14 17:00,0.608,0.01,2.276
2026-02-14 18:00,0.398,0.004,1.766
2026-02-14 19:00,0.712,0.02,2.414
2026-02-14 20:00,1.078,0.026,3.756
2026-02-14 21:00,1.267,0.087,3.868
2026-02-14 22:00,0.664,0.012,3.126
2026-02-14 23:00,0.526,0.0,2.613
