hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-05 00:00,3.169,0.689,5.0
2026-02-05 01:00,3.661,1.032,5.0
2026-02-05 02:00,4.166,1.598,4.904
2026-02-05 03:00,4.312,2.092,4.922
2026-02-05 04:00,4.827,3.066,4.976
2026-02-05 05:00,4.874,4.128,4.97
2026-02-05 06:00,4.865,4.392,4.98
2026-02-05 07:00,4.892,4.433,4.96
2026-02-05 08:00,4.815,4.294,4.974
2026-02-05 09:00,4.924,4.805,4.994
2026-02-05 10:00,4.924,4.756,4.984
2026-02-05 11:00,4.91,4.49,4.978
2026-02-05 12:00,4.908,4.369,4.974
2026-02-05 13:00,4.913,4.272,4.954
2026-02-05 14:00,4.914,4.01,4.958
2026-02-05 15:00,4.725,3.268,4.97
2026-02-05 16:00,4.614,3.266,5.0
2026-02-05 17:00,4.612,3.266,4.996
2026-02-05 18:00,4.682,3.282,5.0
2026-02-05 19:00,4.373,2.962,5.0
2026-02-05 20:00,3.452,2.334,5.0
2026-02-05 21:00,3.12,2.136,5.0
2026-02-05 22:00,3.247,2.16,5.0
2026-02-05 23:00,2.984,2.07,5.0
