hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-04 00:00,1.525,0.132,4.558
2026-01-04 01:00,1.394,0.089,4.479
2026-01-04 02:00,1.206,0.0,4.048
2026-01-04 03:00,1.241,0.0,4.038
2026-01-04 04:00,1.525,0.157,4.466
2026-01-04 05:00,1.492,0.08,4.103
2026-01-04 06:00,1.886,0.178,4.172
2026-01-04 07:00,1.839,0.194,4.135
2026-01-04 08:00,1.896,0.216,4.394
2026-01-04 09:00,1.532,0.145,4.425
2026-01-04 10:00,0.285,0.0,2.23
2026-01-04 11:00,0.076,0.0,1.456
2026-01-04 12:00,0.085,0.0,1.242
2026-01-04 13:00,0.227,0.0,1.477
2026-01-04 14:00,0.178,0.0,2.184
2026-01-04 15:00,0.43,0.0,2.574
2026-01-04 16:00,0.458,0.0,2.556
2026-01-04 17:00,1.43,0.032,3.796
2026-01-04 18:00,1.898,0.114,3.995
2026-01-04 19:00,1.918,0.146,4.001
2026-01-04 20:00,2.056,0.308,4.168
2026-01-04 21:00,2.056,0.303,4.197
2026-01-04 22:00,1.781,0.088,4.197
2026-01-04 23:00,1.388,0.0,3.963
