hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-02 00:00,0.778,0.0,3.827
2026-02-02 01:00,0.819,0.037,4.032
2026-02-02 02:00,0.777,0.032,3.78
2026-02-02 03:00,0.979,0.039,3.804
2026-02-02 04:00,1.113,0.052,4.424
2026-02-02 05:00,1.394,0.066,4.647
2026-02-02 06:00,1.394,0.048,4.582
2026-02-02 07:00,1.468,0.132,4.6
2026-02-02 08:00,1.922,0.177,4.863
2026-02-02 09:00,2.678,0.954,5.0
2026-02-02 10:00,2.782,1.013,4.872
2026-02-02 11:00,3.603,2.242,4.872
2026-02-02 12:00,4.269,2.847,5.0
2026-02-02 13:00,4.754,3.474,4.973
2026-02-02 14:00,4.648,3.327,4.989
2026-02-02 15:00,3.561,2.438,4.886
2026-02-02 16:00,1.132,0.762,3.648
2026-02-02 17:00,1.21,0.7,3.056
2026-02-02 18:00,1.043,0.974,2.866
2026-02-02 19:00,1.116,0.957,2.87
2026-02-02 20:00,0.996,0.942,2.394
2026-02-02 21:00,1.01,0.589,2.468
2026-02-02 22:00,0.968,0.836,2.447
2026-02-02 23:00,0.832,0.832,2.22
