hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-04 00:00,1.67,0.258,4.595
2026-01-04 01:00,1.564,0.138,4.492
2026-01-04 02:00,1.452,0.113,3.636
2026-01-04 03:00,1.351,0.008,3.931
2026-01-04 04:00,1.832,0.261,4.466
2026-01-04 05:00,1.664,0.204,3.863
2026-01-04 06:00,2.13,0.34,4.126
2026-01-04 07:00,2.023,0.35,4.127
2026-01-04 08:00,2.148,0.412,4.498
2026-01-04 09:00,1.702,0.273,4.532
2026-01-04 10:00,0.319,0.034,1.991
2026-01-04 11:00,0.078,0.0,1.32
2026-01-04 12:00,0.12,0.0,1.234
2026-01-04 13:00,0.092,0.0,1.584
2026-01-04 14:00,0.128,0.0,2.032
2026-01-04 15:00,0.327,0.01,2.71
2026-01-04 16:00,0.2,0.017,2.876
2026-01-04 17:00,1.434,0.091,4.025
2026-01-04 18:00,1.627,0.228,4.044
2026-01-04 19:00,1.8,0.254,4.038
2026-01-04 20:00,1.918,0.249,4.113
2026-01-04 21:00,1.918,0.244,4.128
2026-01-04 22:00,1.82,0.207,4.146
2026-01-04 23:00,1.478,0.068,3.856
