hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-10 00:00,0.356,0.0,2.916
2026-01-10 01:00,0.418,0.0,3.124
2026-01-10 02:00,0.394,0.0,2.759
2026-01-10 03:00,0.416,0.0,2.564
2026-01-10 04:00,0.832,0.0,2.765
2026-01-10 05:00,1.08,0.0,2.988
2026-01-10 06:00,0.968,0.0,2.752
2026-01-10 07:00,0.88,0.0,2.907
2026-01-10 08:00,0.891,0.0,3.065
2026-01-10 09:00,1.061,0.0,3.585
2026-01-10 10:00,1.441,0.0,4.144
2026-01-10 11:00,1.06,0.0,3.724
2026-01-10 12:00,1.092,0.0,3.639
2026-01-10 13:00,1.346,0.0,3.693
2026-01-10 14:00,1.264,0.008,3.972
2026-01-10 15:00,1.441,0.018,3.891
2026-01-10 16:00,1.222,0.0,3.127
2026-01-10 17:00,1.711,0.0,3.763
2026-01-10 18:00,1.836,0.0,4.087
2026-01-10 19:00,1.866,0.0,4.183
2026-01-10 20:00,1.831,0.0,4.172
2026-01-10 21:00,1.77,0.0,4.196
2026-01-10 22:00,1.578,0.0,4.197
2026-01-10 23:00,1.65,0.0,4.192
