hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-27 00:00,0.336,0.001,1.878
2026-01-27 01:00,0.336,0.0,1.62
2026-01-27 02:00,0.294,0.0,1.33
2026-01-27 03:00,0.186,0.0,1.316
2026-01-27 04:00,0.053,0.0,0.804
2026-01-27 05:00,0.024,0.0,0.648
2026-01-27 06:00,0.05,0.0,0.338
2026-01-27 07:00,0.033,0.0,0.188
2026-01-27 08:00,0.066,0.0,0.216
2026-01-27 09:00,0.057,0.0,0.534
2026-01-27 10:00,0.052,0.0,0.586
2026-01-27 11:00,0.08,0.0,0.771
2026-01-27 12:00,0.054,0.0,0.574
2026-01-27 13:00,0.064,0.0,0.858
2026-01-27 14:00,0.127,0.0,0.936
2026-01-27 15:00,0.131,0.0,0.956
2026-01-27 16:00,0.052,0.0,0.772
2026-01-27 17:00,0.077,0.0,0.768
2026-01-27 18:00,0.112,0.0,0.864
2026-01-27 19:00,0.214,0.0,1.37
2026-01-27 20:00,0.25,0.0,1.45
2026-01-27 21:00,0.269,0.0,1.776
2026-01-27 22:00,0.15,0.0,1.149
2026-01-27 23:00,0.056,0.0,1.197
