hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-19 00:00,1.248,0.0,4.137
2026-01-19 01:00,1.267,0.0,4.164
2026-01-19 02:00,1.568,0.034,4.074
2026-01-19 03:00,2.232,0.103,4.33
2026-01-19 04:00,2.546,0.202,4.418
2026-01-19 05:00,3.362,0.486,4.618
2026-01-19 06:00,3.33,0.444,4.617
2026-01-19 07:00,3.691,0.491,4.729
2026-01-19 08:00,3.702,0.454,4.558
2026-01-19 09:00,3.844,1.442,4.722
2026-01-19 10:00,3.554,0.727,4.386
2026-01-19 11:00,2.577,0.738,4.474
2026-01-19 12:00,2.801,0.9,4.721
2026-01-19 13:00,2.808,0.884,4.676
2026-01-19 14:00,2.754,0.684,4.494
2026-01-19 15:00,2.5,0.413,4.485
2026-01-19 16:00,2.641,0.425,4.51
2026-01-19 17:00,2.023,0.254,4.246
2026-01-19 18:00,1.637,0.112,3.896
2026-01-19 19:00,1.563,0.104,4.002
2026-01-19 20:00,1.394,0.083,3.886
2026-01-19 21:00,1.204,0.031,3.386
2026-01-19 22:00,0.854,0.008,3.409
2026-01-19 23:00,0.641,0.004,3.258
