hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-05 00:00,1.664,0.089,4.194
2026-01-05 01:00,1.845,0.143,4.502
2026-01-05 02:00,1.846,0.15,4.482
2026-01-05 03:00,1.888,0.134,4.46
2026-01-05 04:00,1.888,0.112,4.419
2026-01-05 05:00,1.106,0.0,3.521
2026-01-05 06:00,1.12,0.0,3.378
2026-01-05 07:00,1.036,0.0,3.174
2026-01-05 08:00,0.491,0.0,2.318
2026-01-05 09:00,0.196,0.0,1.871
2026-01-05 10:00,0.232,0.0,1.654
2026-01-05 11:00,0.104,0.0,1.58
2026-01-05 12:00,0.084,0.0,1.386
2026-01-05 13:00,0.1,0.0,1.329
2026-01-05 14:00,0.106,0.0,1.273
2026-01-05 15:00,0.126,0.0,1.277
2026-01-05 16:00,0.229,0.0,1.264
2026-01-05 17:00,0.291,0.0,1.711
2026-01-05 18:00,0.356,0.0,1.736
2026-01-05 19:00,0.351,0.0,1.772
2026-01-05 20:00,0.498,0.0,2.95
2026-01-05 21:00,1.14,0.0,3.804
2026-01-05 22:00,1.16,0.0,3.774
2026-01-05 23:00,1.214,0.0,3.712
