hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-02 00:00,0.092,0.0,1.693
2026-01-02 01:00,0.068,0.0,1.036
2026-01-02 02:00,0.122,0.0,0.991
2026-01-02 03:00,0.1,0.0,0.958
2026-01-02 04:00,0.068,0.0,0.915
2026-01-02 05:00,0.11,0.0,0.841
2026-01-02 06:00,0.082,0.0,0.838
2026-01-02 07:00,0.1,0.0,0.884
2026-01-02 08:00,0.064,0.0,0.865
2026-01-02 09:00,0.054,0.0,0.865
2026-01-02 10:00,0.181,0.0,1.47
2026-01-02 11:00,0.649,0.019,2.776
2026-01-02 12:00,0.785,0.014,3.498
2026-01-02 13:00,0.752,0.022,3.524
2026-01-02 14:00,0.608,0.022,2.961
2026-01-02 15:00,0.414,0.032,2.192
2026-01-02 16:00,0.523,0.02,2.107
2026-01-02 17:00,0.898,0.023,2.938
2026-01-02 18:00,0.935,0.024,2.976
2026-01-02 19:00,1.273,0.03,3.238
2026-01-02 20:00,1.485,0.016,3.635
2026-01-02 21:00,1.542,0.012,3.734
2026-01-02 22:00,1.505,0.0,3.736
2026-01-02 23:00,1.432,0.0,3.611
