hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-15 00:00,1.322,0.202,3.806
2026-01-15 01:00,0.854,0.094,3.468
2026-01-15 02:00,0.734,0.048,2.362
2026-01-15 03:00,0.503,0.0,1.956
2026-01-15 04:00,0.152,0.0,1.176
2026-01-15 05:00,0.134,0.0,0.823
2026-01-15 06:00,0.088,0.0,0.794
2026-01-15 07:00,0.24,0.0,1.199
2026-01-15 08:00,0.008,0.0,0.733
2026-01-15 09:00,0.016,0.0,0.251
2026-01-15 10:00,0.106,0.0,0.308
2026-01-15 11:00,0.114,0.0,0.461
2026-01-15 12:00,0.115,0.0,0.503
2026-01-15 13:00,0.071,0.0,1.257
2026-01-15 14:00,0.208,0.0,1.908
2026-01-15 15:00,0.238,0.0,1.924
2026-01-15 16:00,0.21,0.0,1.187
2026-01-15 17:00,0.378,0.0,1.645
2026-01-15 18:00,0.333,0.0,1.46
2026-01-15 19:00,0.394,0.0,1.528
2026-01-15 20:00,0.684,0.012,2.138
2026-01-15 21:00,0.669,0.0,2.098
2026-01-15 22:00,0.49,0.0,2.03
2026-01-15 23:00,0.367,0.0,1.924
