hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-03-01 00:00,0.386,0.001,1.664
2026-03-01 01:00,0.266,0.008,1.957
2026-03-01 02:00,0.293,0.0,1.594
2026-03-01 03:00,0.21,0.0,1.458
2026-03-01 04:00,0.148,0.0,1.234
2026-03-01 05:00,0.106,0.007,1.168
2026-03-01 06:00,0.246,0.006,1.088
2026-03-01 07:00,0.213,0.006,0.984
2026-03-01 08:00,0.086,0.0,0.902
2026-03-01 09:00,0.069,0.0,0.824
2026-03-01 10:00,0.096,0.0,1.021
2026-03-01 11:00,0.068,0.0,1.18
2026-03-01 12:00,0.064,0.0,1.184
2026-03-01 13:00,0.078,0.0,1.287
2026-03-01 14:00,0.064,0.0,1.224
2026-03-01 15:00,0.072,0.0,1.452
2026-03-01 16:00,0.146,0.0,1.864
2026-03-01 17:00,0.334,0.0,2.141
2026-03-01 18:00,0.094,0.0,1.466
2026-03-01 19:00,0.481,0.001,2.312
2026-03-01 20:00,0.888,0.012,3.29
2026-03-01 21:00,1.965,0.164,4.472
2026-03-01 22:00,2.459,0.304,4.698
2026-03-01 23:00,1.84,0.034,4.302
