hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-04 00:00,1.029,0.0,3.813
2026-02-04 01:00,1.36,0.0,3.966
2026-02-04 02:00,1.49,0.0,4.283
2026-02-04 03:00,1.602,0.05,4.308
2026-02-04 04:00,2.059,0.194,4.566
2026-02-04 05:00,1.402,0.0,4.001
2026-02-04 06:00,1.348,0.001,4.242
2026-02-04 07:00,1.394,0.0,4.204
2026-02-04 08:00,1.706,0.148,4.416
2026-02-04 09:00,1.203,0.0,4.159
2026-02-04 10:00,0.804,0.0,3.567
2026-02-04 11:00,1.151,0.053,3.452
2026-02-04 12:00,0.77,0.01,2.915
2026-02-04 13:00,0.786,0.009,2.97
2026-02-04 14:00,0.826,0.026,3.016
2026-02-04 15:00,0.701,0.049,2.875
2026-02-04 16:00,0.635,0.034,2.674
2026-02-04 17:00,0.926,0.015,2.855
2026-02-04 18:00,0.35,0.031,2.038
2026-02-04 19:00,0.432,0.008,2.335
2026-02-04 20:00,1.703,0.053,4.402
2026-02-04 21:00,1.894,0.027,4.514
2026-02-04 22:00,2.146,0.278,4.796
2026-02-04 23:00,2.146,0.278,4.814
