hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-24 00:00,1.45,0.008,3.922
2026-01-24 01:00,1.187,0.017,3.376
2026-01-24 02:00,0.583,0.0,2.058
2026-01-24 03:00,0.27,0.0,1.54
2026-01-24 04:00,0.18,0.0,0.883
2026-01-24 05:00,0.243,0.0,0.822
2026-01-24 06:00,0.518,0.102,2.226
2026-01-24 07:00,1.676,0.268,4.247
2026-01-24 08:00,2.392,0.323,4.228
2026-01-24 09:00,3.778,1.09,4.74
2026-01-24 10:00,4.636,1.818,4.862
2026-01-24 11:00,4.631,2.887,5.0
2026-01-24 12:00,4.696,3.374,5.0
2026-01-24 13:00,4.864,3.892,4.995
2026-01-24 14:00,4.867,3.6,5.0
2026-01-24 15:00,4.904,3.357,5.0
2026-01-24 16:00,4.949,3.859,5.0
2026-01-24 17:00,4.958,3.833,5.0
2026-01-24 18:00,4.924,3.758,5.0
2026-01-24 19:00,4.868,3.354,5.0
2026-01-24 20:00,4.944,2.853,5.0
2026-01-24 21:00,4.985,2.576,5.0
2026-01-24 22:00,4.974,2.572,5.0
2026-01-24 23:00,4.559,2.163,5.0
