hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-14 00:00,2.257,0.648,4.331
2026-01-14 01:00,1.599,0.496,4.002
2026-01-14 02:00,1.404,0.298,3.72
2026-01-14 03:00,1.28,0.192,3.756
2026-01-14 04:00,0.974,0.122,2.834
2026-01-14 05:00,0.034,0.0,1.116
2026-01-14 06:00,0.042,0.0,0.901
2026-01-14 07:00,0.066,0.0,0.526
2026-01-14 08:00,0.033,0.0,0.601
2026-01-14 09:00,0.088,0.0,0.874
2026-01-14 10:00,0.07,0.0,0.643
2026-01-14 11:00,0.033,0.011,0.74
2026-01-14 12:00,0.073,0.014,1.14
2026-01-14 13:00,0.171,0.012,1.364
2026-01-14 14:00,0.368,0.029,2.022
2026-01-14 15:00,0.39,0.042,2.034
2026-01-14 16:00,0.434,0.016,2.081
2026-01-14 17:00,0.882,0.04,2.861
2026-01-14 18:00,1.082,0.042,3.151
2026-01-14 19:00,1.126,0.042,3.158
2026-01-14 20:00,1.167,0.039,3.334
2026-01-14 21:00,1.356,0.038,3.508
2026-01-14 22:00,1.138,0.027,3.401
2026-01-14 23:00,0.863,0.026,3.192
