hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-12 00:00,2.347,0.371,4.597
2026-01-12 01:00,2.302,0.4,4.639
2026-01-12 02:00,1.727,0.152,4.178
2026-01-12 03:00,1.682,0.284,4.28
2026-01-12 04:00,1.199,0.028,3.405
2026-01-12 05:00,0.143,0.0,0.906
2026-01-12 06:00,0.162,0.0,0.72
2026-01-12 07:00,0.084,0.0,0.892
2026-01-12 08:00,0.198,0.0,1.479
2026-01-12 09:00,0.288,0.0,2.923
2026-01-12 10:00,0.4,0.0,3.169
2026-01-12 11:00,0.134,0.0,1.884
2026-01-12 12:00,0.534,0.0,2.888
2026-01-12 13:00,1.028,0.0,3.474
2026-01-12 14:00,1.555,0.041,4.27
2026-01-12 15:00,1.922,0.102,4.563
2026-01-12 16:00,2.158,0.096,4.591
2026-01-12 17:00,1.175,0.015,3.684
2026-01-12 18:00,0.568,0.014,2.242
2026-01-12 19:00,0.666,0.014,2.836
2026-01-12 20:00,1.859,0.144,4.174
2026-01-12 21:00,1.336,0.004,3.542
2026-01-12 22:00,1.117,0.003,3.429
2026-01-12 23:00,1.338,0.016,3.831
