hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-23 00:00,3.455,1.344,4.887
2026-01-23 01:00,2.954,1.467,4.82
2026-01-23 02:00,2.577,0.973,4.482
2026-01-23 03:00,2.452,0.848,4.504
2026-01-23 04:00,2.13,0.576,4.366
2026-01-23 05:00,1.812,0.434,3.962
2026-01-23 06:00,1.779,0.366,3.99
2026-01-23 07:00,1.648,0.252,3.448
2026-01-23 08:00,1.603,0.249,3.74
2026-01-23 09:00,0.808,0.069,2.798
2026-01-23 10:00,0.077,0.0,1.088
2026-01-23 11:00,0.355,0.0,1.788
2026-01-23 12:00,0.378,0.069,1.644
2026-01-23 13:00,0.63,0.284,1.826
2026-01-23 14:00,1.098,0.156,2.521
2026-01-23 15:00,1.04,0.0,2.294
2026-01-23 16:00,1.194,0.143,2.672
2026-01-23 17:00,1.56,0.158,3.6
2026-01-23 18:00,1.533,0.158,3.623
2026-01-23 19:00,1.61,0.205,3.545
2026-01-23 20:00,2.288,0.249,4.253
2026-01-23 21:00,2.332,0.255,4.312
2026-01-23 22:00,2.264,0.256,4.046
2026-01-23 23:00,2.216,0.248,4.08
