hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-02 00:00,0.069,0.0,1.392
2026-01-02 01:00,0.06,0.0,1.064
2026-01-02 02:00,0.075,0.0,1.034
2026-01-02 03:00,0.126,0.0,1.071
2026-01-02 04:00,0.06,0.0,0.726
2026-01-02 05:00,0.136,0.0,0.712
2026-01-02 06:00,0.154,0.0,0.717
2026-01-02 07:00,0.168,0.0,0.656
2026-01-02 08:00,0.057,0.0,0.794
2026-01-02 09:00,0.11,0.0,0.62
2026-01-02 10:00,0.128,0.0,1.498
2026-01-02 11:00,0.608,0.004,2.822
2026-01-02 12:00,0.704,0.026,3.571
2026-01-02 13:00,0.728,0.032,3.673
2026-01-02 14:00,0.606,0.023,3.178
2026-01-02 15:00,0.515,0.027,2.356
2026-01-02 16:00,0.578,0.01,2.262
2026-01-02 17:00,0.976,0.027,3.09
2026-01-02 18:00,0.993,0.029,3.092
2026-01-02 19:00,1.258,0.034,3.484
2026-01-02 20:00,1.495,0.026,3.888
2026-01-02 21:00,1.591,0.034,3.931
2026-01-02 22:00,1.542,0.027,3.922
2026-01-02 23:00,1.395,0.02,3.712
