hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-02 00:00,0.78,0.0,3.912
2026-02-02 01:00,0.82,0.0,4.164
2026-02-02 02:00,0.782,0.0,3.804
2026-02-02 03:00,0.982,0.0,3.83
2026-02-02 04:00,1.108,0.0,4.426
2026-02-02 05:00,1.426,0.0,4.572
2026-02-02 06:00,1.426,0.013,4.538
2026-02-02 07:00,1.498,0.05,4.557
2026-02-02 08:00,1.898,0.254,4.812
2026-02-02 09:00,2.68,1.098,5.0
2026-02-02 10:00,2.775,1.252,4.926
2026-02-02 11:00,3.619,2.35,4.896
2026-02-02 12:00,4.281,2.924,5.0
2026-02-02 13:00,4.749,3.334,5.0
2026-02-02 14:00,4.636,3.165,5.0
2026-02-02 15:00,3.574,2.046,4.888
2026-02-02 16:00,1.169,0.701,3.673
2026-02-02 17:00,1.247,0.65,3.04
2026-02-02 18:00,1.064,0.698,2.874
2026-02-02 19:00,1.147,0.707,2.875
2026-02-02 20:00,1.034,0.619,2.322
2026-02-02 21:00,1.045,0.531,2.42
2026-02-02 22:00,1.012,0.658,2.33
2026-02-02 23:00,0.869,0.614,2.138
