hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-21 00:00,1.338,0.034,3.946
2026-01-21 01:00,2.26,0.092,4.46
2026-01-21 02:00,3.378,0.508,4.696
2026-01-21 03:00,3.767,1.448,4.848
2026-01-21 04:00,4.241,1.709,4.878
2026-01-21 05:00,4.502,2.287,4.93
2026-01-21 06:00,4.443,2.149,4.778
2026-01-21 07:00,4.522,2.145,4.892
2026-01-21 08:00,4.379,2.249,4.764
2026-01-21 09:00,4.398,1.99,4.892
2026-01-21 10:00,4.625,2.094,4.972
2026-01-21 11:00,4.696,1.954,4.892
2026-01-21 12:00,3.784,1.615,4.936
2026-01-21 13:00,4.808,2.436,5.0
2026-01-21 14:00,4.953,2.843,5.0
2026-01-21 15:00,4.764,2.186,5.0
2026-01-21 16:00,4.408,1.888,4.951
2026-01-21 17:00,4.216,1.487,5.0
2026-01-21 18:00,4.12,1.454,5.0
2026-01-21 19:00,4.294,1.854,4.977
2026-01-21 20:00,4.342,1.878,5.0
2026-01-21 21:00,4.342,1.79,5.0
2026-01-21 22:00,4.164,1.768,5.0
2026-01-21 23:00,4.072,1.713,5.0
