issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,0,24h,0,0.672,0.6866,0.7031,0.2895,0.986,9.23,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-26T20:00:00Z,2026-02-27T01:00:00+05:00,1,24h,0,0.5094,0.5221,0.5065,0.214,0.9383,7.98,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-26T21:00:00Z,2026-02-27T02:00:00+05:00,2,24h,0,0.5629,0.5683,0.5571,0.3322,0.9686,8.17,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-26T22:00:00Z,2026-02-27T03:00:00+05:00,3,24h,0,0.5063,0.4855,0.4992,0.2678,0.9325,7.89,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-26T23:00:00Z,2026-02-27T04:00:00+05:00,4,24h,0,0.4473,0.4269,0.4397,0.1592,0.8975,7.08,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-27T00:00:00Z,2026-02-27T05:00:00+05:00,5,24h,0,0.2694,0.2773,0.2852,0.0223,0.7575,5.52,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-27T01:00:00Z,2026-02-27T06:00:00+05:00,6,24h,0,0.2438,0.2324,0.2292,0.0146,0.7522,5.46,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-27T02:00:00Z,2026-02-27T07:00:00+05:00,7,24h,0,0.2347,0.2259,0.2276,0.0116,0.6919,5.47,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-27T03:00:00Z,2026-02-27T08:00:00+05:00,8,24h,0,0.1959,0.1797,0.1799,0.0053,0.6362,5.2,day1,best_match,gbm,False,20260227T0000-37103e
2026-02-26T19:00:00Z,2026-02-27T00:00:00+05:00,2026-02-27T04:00:00Z,2026-02-27T09:00:00+05:00,9,24h,0,0.1407,0.1183,0.1188,0.0026,0.544,4.56,day1,best_match,gbm,False,20260227T0000-37103e
