issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,0,24h,0,0.9397,0.8967,0.9082,0.7102,1.0,11.97,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-10T20:00:00Z,2026-02-11T01:00:00+05:00,1,24h,0,0.9369,0.9208,0.9265,0.8603,1.0,10.69,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-10T21:00:00Z,2026-02-11T02:00:00+05:00,2,24h,0,0.9778,0.9649,0.9799,0.7094,1.0,8.57,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-10T22:00:00Z,2026-02-11T03:00:00+05:00,3,24h,0,0.766,0.7271,0.7251,0.4647,1.0,7.12,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-10T23:00:00Z,2026-02-11T04:00:00+05:00,4,24h,0,0.4505,0.374,0.3634,0.324,0.8292,4.85,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T00:00:00Z,2026-02-11T05:00:00+05:00,5,24h,0,0.177,0.1578,0.184,0.0339,0.6565,4.09,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T01:00:00Z,2026-02-11T06:00:00+05:00,6,24h,0,0.0124,0.01,0.011,0.0,0.104,2.27,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T02:00:00Z,2026-02-11T07:00:00+05:00,7,24h,0,0.0179,0.0119,0.0117,0.0,0.0641,2.44,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T03:00:00Z,2026-02-11T08:00:00+05:00,8,24h,0,0.0706,0.055,0.037,0.0,0.3803,4.85,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T04:00:00Z,2026-02-11T09:00:00+05:00,9,24h,0,0.0312,0.0318,0.0371,0.0,0.2442,3.22,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T05:00:00Z,2026-02-11T10:00:00+05:00,10,24h,0,0.0109,0.0128,0.0239,0.0,0.1506,1.97,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T06:00:00Z,2026-02-11T11:00:00+05:00,11,24h,0,0.1402,0.1465,0.1436,0.1436,0.5705,3.0,day1,best_match,gbm,False,20260211T0000-3b1679
2026-02-10T19:00:00Z,2026-02-11T00:00:00+05:00,2026-02-11T07:00:00Z,2026-02-11T12:00:00+05:00,12,24h,0,0.1083,0.1055,0.1198,0.1198,0.5791,2.82,day1,best_match,gbm,False,20260211T0000-3b1679
