issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,0,24h,0,0.9903,0.9735,0.98,0.98,1.0,11.87,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-08T20:00:00Z,2026-02-09T01:00:00+05:00,1,24h,0,0.986,0.972,0.9793,0.9793,1.0,12.09,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-08T21:00:00Z,2026-02-09T02:00:00+05:00,2,24h,0,0.9868,0.9743,0.9787,0.9787,1.0,11.92,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-08T22:00:00Z,2026-02-09T03:00:00+05:00,3,24h,0,0.9852,0.9736,0.9808,0.9808,1.0,12.22,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-08T23:00:00Z,2026-02-09T04:00:00+05:00,4,24h,0,0.9827,0.9765,0.9831,0.9831,1.0,11.63,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T00:00:00Z,2026-02-09T05:00:00+05:00,5,24h,0,0.9835,0.9747,0.9836,0.9552,1.0,10.62,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T01:00:00Z,2026-02-09T06:00:00+05:00,6,24h,0,0.9828,0.9705,0.9837,0.8264,1.0,9.93,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T02:00:00Z,2026-02-09T07:00:00+05:00,7,24h,0,0.9692,0.9615,0.966,0.8219,1.0,9.86,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T03:00:00Z,2026-02-09T08:00:00+05:00,8,24h,0,0.9676,0.963,0.9805,0.7486,1.0,9.63,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T04:00:00Z,2026-02-09T09:00:00+05:00,9,24h,0,0.9723,0.9683,0.9792,0.7385,0.9976,9.28,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T05:00:00Z,2026-02-09T10:00:00+05:00,10,24h,0,0.9497,0.9685,0.9536,0.7363,1.0,9.57,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T06:00:00Z,2026-02-09T11:00:00+05:00,11,24h,0,0.9777,0.9692,0.9692,0.8412,1.0,9.91,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T07:00:00Z,2026-02-09T12:00:00+05:00,12,24h,0,0.9818,0.971,0.9724,0.8168,1.0,10.11,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T08:00:00Z,2026-02-09T13:00:00+05:00,13,24h,0,0.9896,0.9716,0.9784,0.7538,1.0,9.6,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T09:00:00Z,2026-02-09T14:00:00+05:00,14,24h,0,0.9874,0.9743,0.978,0.8581,1.0,9.99,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T10:00:00Z,2026-02-09T15:00:00+05:00,15,24h,0,1.0,0.9839,0.9796,0.8821,0.9997,9.19,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T11:00:00Z,2026-02-09T16:00:00+05:00,16,24h,0,1.0,1.0,1.0,0.7996,1.0,9.33,day1,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T12:00:00Z,2026-02-09T17:00:00+05:00,17,24h,0,0.9765,0.9929,0.9933,0.818,1.0,9.99,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T13:00:00Z,2026-02-09T18:00:00+05:00,18,24h,0,1.0,0.9824,1.0,0.4852,1.0,9.0,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T14:00:00Z,2026-02-09T19:00:00+05:00,19,24h,0,0.7691,0.6934,0.6672,0.2918,1.0,8.18,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T15:00:00Z,2026-02-09T20:00:00+05:00,20,24h,0,0.3985,0.3825,0.4062,0.0188,0.9582,6.5,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T16:00:00Z,2026-02-09T21:00:00+05:00,21,24h,0,0.1015,0.0914,0.0868,0.0,0.4122,3.42,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T17:00:00Z,2026-02-09T22:00:00+05:00,22,24h,0,0.0189,0.0407,0.032,0.0,0.1586,1.27,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T18:00:00Z,2026-02-09T23:00:00+05:00,23,24h,0,0.0272,0.0247,0.0422,0.0,0.2144,1.17,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T19:00:00Z,2026-02-10T00:00:00+05:00,24,48h,0,0.1201,0.0911,0.0891,0.0,0.4778,3.21,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T20:00:00Z,2026-02-10T01:00:00+05:00,25,48h,0,0.1435,0.1172,0.111,0.0,0.5702,3.76,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T21:00:00Z,2026-02-10T02:00:00+05:00,26,48h,0,0.1457,0.116,0.1087,0.0,0.5978,3.86,day2,best_match,gbm,False,20260209T0000-a5e7fc
2026-02-08T19:00:00Z,2026-02-09T00:00:00+05:00,2026-02-09T22:00:00Z,2026-02-10T03:00:00+05:00,27,48h,0,0.1486,0.1192,0.119,0.0,0.5845,4.22,day2,best_match,gbm,False,20260209T0000-a5e7fc
