issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,0,24h,0,0.449,0.4166,0.462,0.0643,1.0,7.25,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-17T20:00:00Z,2026-02-18T01:00:00+05:00,1,24h,0,0.5354,0.5319,0.5378,0.1253,0.9952,7.73,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-17T21:00:00Z,2026-02-18T02:00:00+05:00,2,24h,0,0.5085,0.4865,0.4846,0.1253,0.9615,6.75,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-17T22:00:00Z,2026-02-18T03:00:00+05:00,3,24h,0,0.5934,0.5571,0.5445,0.123,0.9673,6.71,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-17T23:00:00Z,2026-02-18T04:00:00+05:00,4,24h,0,0.6846,0.6143,0.6486,0.1664,0.9778,7.03,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T00:00:00Z,2026-02-18T05:00:00+05:00,5,24h,0,0.8003,0.667,0.71,0.21,1.0,7.1,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T01:00:00Z,2026-02-18T06:00:00+05:00,6,24h,0,0.7421,0.6165,0.6399,0.1787,0.9841,6.55,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T02:00:00Z,2026-02-18T07:00:00+05:00,7,24h,0,0.8204,0.6986,0.742,0.2086,1.0,7.34,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T03:00:00Z,2026-02-18T08:00:00+05:00,8,24h,0,0.9529,0.933,0.9239,0.3492,1.0,8.06,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T04:00:00Z,2026-02-18T09:00:00+05:00,9,24h,0,0.9756,0.9392,0.9386,0.4419,1.0,8.1,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T05:00:00Z,2026-02-18T10:00:00+05:00,10,24h,0,0.9535,0.9487,0.9339,0.7321,1.0,8.54,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T06:00:00Z,2026-02-18T11:00:00+05:00,11,24h,0,0.9971,0.9676,0.977,0.9202,1.0,11.41,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T07:00:00Z,2026-02-18T12:00:00+05:00,12,24h,0,0.9834,0.9696,0.9679,0.8072,1.0,10.11,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T08:00:00Z,2026-02-18T13:00:00+05:00,13,24h,0,0.9823,0.9702,0.9731,0.7672,1.0,10.09,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T09:00:00Z,2026-02-18T14:00:00+05:00,14,24h,0,0.989,0.9705,0.9802,0.7558,1.0,9.96,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T10:00:00Z,2026-02-18T15:00:00+05:00,15,24h,0,0.9843,0.9714,0.9824,0.7149,0.9999,9.26,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T11:00:00Z,2026-02-18T16:00:00+05:00,16,24h,0,0.9641,0.9634,0.9755,0.764,1.0,10.09,day1,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T12:00:00Z,2026-02-18T17:00:00+05:00,17,24h,0,0.9049,0.9312,0.9088,0.6232,1.0,8.04,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T13:00:00Z,2026-02-18T18:00:00+05:00,18,24h,0,0.9387,0.8724,0.9217,0.3139,1.0,7.15,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T14:00:00Z,2026-02-18T19:00:00+05:00,19,24h,0,0.7264,0.6717,0.7132,0.1734,1.0,6.85,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T15:00:00Z,2026-02-18T20:00:00+05:00,20,24h,0,0.6205,0.6005,0.6203,0.0926,0.993,7.61,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T16:00:00Z,2026-02-18T21:00:00+05:00,21,24h,0,0.5495,0.5719,0.6004,0.1255,0.9717,7.86,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T17:00:00Z,2026-02-18T22:00:00+05:00,22,24h,0,0.5058,0.4647,0.5155,0.0913,0.97,7.14,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T18:00:00Z,2026-02-18T23:00:00+05:00,23,24h,0,0.4266,0.3742,0.4085,0.0499,0.92,6.03,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T19:00:00Z,2026-02-19T00:00:00+05:00,24,48h,0,0.4,0.3317,0.4301,0.0747,0.9588,6.59,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T20:00:00Z,2026-02-19T01:00:00+05:00,25,48h,0,0.2954,0.2463,0.2502,0.0133,0.8349,5.35,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T21:00:00Z,2026-02-19T02:00:00+05:00,26,48h,0,0.368,0.2863,0.3123,0.0413,0.8667,5.66,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T22:00:00Z,2026-02-19T03:00:00+05:00,27,48h,0,0.3701,0.2996,0.3323,0.0347,0.8775,5.73,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-18T23:00:00Z,2026-02-19T04:00:00+05:00,28,48h,0,0.2628,0.1885,0.2111,0.0,0.7225,4.86,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T00:00:00Z,2026-02-19T05:00:00+05:00,29,48h,0,0.2794,0.258,0.2317,0.0095,0.8286,5.45,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T01:00:00Z,2026-02-19T06:00:00+05:00,30,48h,0,0.2946,0.2914,0.3015,0.008,0.8757,5.94,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T02:00:00Z,2026-02-19T07:00:00+05:00,31,48h,0,0.2487,0.2603,0.2611,0.0,0.7923,5.63,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T03:00:00Z,2026-02-19T08:00:00+05:00,32,48h,0,0.274,0.2834,0.2956,0.0006,0.8781,5.88,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T04:00:00Z,2026-02-19T09:00:00+05:00,33,48h,0,0.6239,0.5526,0.5645,0.1449,0.9936,6.86,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T05:00:00Z,2026-02-19T10:00:00+05:00,34,48h,0,0.3234,0.2854,0.2727,0.0479,0.8422,5.4,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T06:00:00Z,2026-02-19T11:00:00+05:00,35,48h,0,0.2925,0.2812,0.2767,0.0351,0.9164,5.82,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T07:00:00Z,2026-02-19T12:00:00+05:00,36,48h,0,0.3028,0.2573,0.2737,0.0026,0.8196,4.79,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T08:00:00Z,2026-02-19T13:00:00+05:00,37,48h,0,0.2117,0.2079,0.2018,0.0017,0.6761,4.44,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T09:00:00Z,2026-02-19T14:00:00+05:00,38,48h,0,0.2399,0.2331,0.2544,0.0027,0.739,4.49,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T10:00:00Z,2026-02-19T15:00:00+05:00,39,48h,0,0.1368,0.1593,0.1314,0.0,0.5594,3.8,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T11:00:00Z,2026-02-19T16:00:00+05:00,40,48h,0,0.1592,0.1558,0.1438,0.0,0.5615,4.15,day2,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T12:00:00Z,2026-02-19T17:00:00+05:00,41,48h,0,0.1625,0.1531,0.1429,0.0,0.5438,3.64,day3,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T13:00:00Z,2026-02-19T18:00:00+05:00,42,48h,0,0.059,0.0684,0.0619,0.0,0.4302,1.7,day3,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T14:00:00Z,2026-02-19T19:00:00+05:00,43,48h,0,0.059,0.0447,0.0504,0.0,0.3328,1.45,day3,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T15:00:00Z,2026-02-19T20:00:00+05:00,44,48h,0,0.1501,0.1096,0.1338,0.0,0.5532,3.54,day3,best_match,gbm,False,20260218T0000-fb18f0
2026-02-17T19:00:00Z,2026-02-18T00:00:00+05:00,2026-02-19T16:00:00Z,2026-02-19T21:00:00+05:00,45,48h,0,0.199,0.1555,0.1785,0.0,0.5806,4.01,day3,best_match,gbm,False,20260218T0000-fb18f0
