hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-21 00:00,1.457,0.022,3.752
2026-01-21 01:00,2.25,0.108,4.346
2026-01-21 02:00,3.462,0.268,4.671
2026-01-21 03:00,3.898,1.414,4.804
2026-01-21 04:00,4.337,1.636,4.838
2026-01-21 05:00,4.554,2.281,4.889
2026-01-21 06:00,4.466,2.162,4.762
2026-01-21 07:00,4.515,2.162,4.858
2026-01-21 08:00,4.447,2.224,4.758
2026-01-21 09:00,4.354,1.65,4.906
2026-01-21 10:00,4.544,1.852,4.869
2026-01-21 11:00,4.576,1.764,4.858
2026-01-21 12:00,3.587,1.51,4.886
2026-01-21 13:00,4.694,2.164,4.993
2026-01-21 14:00,4.695,2.406,4.965
2026-01-21 15:00,4.577,1.819,4.993
2026-01-21 16:00,4.488,1.52,4.866
2026-01-21 17:00,4.39,1.156,4.915
2026-01-21 18:00,4.302,1.128,4.925
2026-01-21 19:00,4.35,1.453,4.934
2026-01-21 20:00,4.39,1.449,4.968
2026-01-21 21:00,4.39,1.38,4.996
2026-01-21 22:00,4.28,1.37,4.998
2026-01-21 23:00,4.17,1.298,5.0
