hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-06 00:00,1.352,0.144,4.683
2026-02-06 01:00,1.248,0.067,4.36
2026-02-06 02:00,1.132,0.026,3.924
2026-02-06 03:00,0.929,0.0,3.67
2026-02-06 04:00,0.226,0.0,2.182
2026-02-06 05:00,0.18,0.005,1.144
2026-02-06 06:00,1.469,0.276,4.036
2026-02-06 07:00,0.804,0.0,3.278
2026-02-06 08:00,0.66,0.0,2.928
2026-02-06 09:00,2.033,0.116,4.016
2026-02-06 10:00,3.565,1.332,4.748
2026-02-06 11:00,4.452,3.244,4.991
2026-02-06 12:00,4.874,4.652,4.996
2026-02-06 13:00,4.882,4.686,4.982
2026-02-06 14:00,4.881,4.712,4.982
2026-02-06 15:00,4.896,4.642,4.991
2026-02-06 16:00,4.901,4.63,4.992
2026-02-06 17:00,4.92,4.469,4.997
2026-02-06 18:00,4.922,4.488,5.0
2026-02-06 19:00,4.62,3.476,4.984
2026-02-06 20:00,4.166,3.394,4.976
2026-02-06 21:00,3.403,2.686,4.886
2026-02-06 22:00,3.406,2.624,4.912
2026-02-06 23:00,3.402,2.758,4.947
