hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-06 00:00,1.354,0.032,4.824
2026-02-06 01:00,1.25,0.004,4.492
2026-02-06 02:00,1.134,0.0,3.907
2026-02-06 03:00,0.932,0.0,3.61
2026-02-06 04:00,0.223,0.0,2.132
2026-02-06 05:00,0.196,0.0,1.083
2026-02-06 06:00,1.722,0.184,4.1
2026-02-06 07:00,0.84,0.0,3.117
2026-02-06 08:00,0.659,0.0,2.986
2026-02-06 09:00,2.041,0.082,4.064
2026-02-06 10:00,3.58,1.638,4.786
2026-02-06 11:00,4.465,3.043,5.0
2026-02-06 12:00,4.864,4.306,5.0
2026-02-06 13:00,4.868,4.364,5.0
2026-02-06 14:00,4.873,4.616,5.0
2026-02-06 15:00,4.885,4.585,5.0
2026-02-06 16:00,4.894,4.354,5.0
2026-02-06 17:00,4.906,4.294,5.0
2026-02-06 18:00,4.905,4.214,5.0
2026-02-06 19:00,4.672,3.214,5.0
2026-02-06 20:00,4.22,3.121,4.992
2026-02-06 21:00,3.456,2.566,4.916
2026-02-06 22:00,3.454,2.486,4.944
2026-02-06 23:00,3.464,2.572,4.957
