hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-03-01 00:00,0.389,0.0,1.713
2026-03-01 01:00,0.26,0.0,1.626
2026-03-01 02:00,0.192,0.0,1.182
2026-03-01 03:00,0.206,0.0,1.22
2026-03-01 04:00,0.194,0.0,0.883
2026-03-01 05:00,0.282,0.0,0.835
2026-03-01 06:00,0.332,0.0,0.752
2026-03-01 07:00,0.312,0.0,0.555
2026-03-01 08:00,0.06,0.0,0.533
2026-03-01 09:00,0.056,0.0,0.499
2026-03-01 10:00,0.082,0.0,0.702
2026-03-01 11:00,0.044,0.0,1.001
2026-03-01 12:00,0.027,0.0,1.022
2026-03-01 13:00,0.037,0.0,1.212
2026-03-01 14:00,0.035,0.0,1.204
2026-03-01 15:00,0.066,0.0,1.336
2026-03-01 16:00,0.22,0.0,1.362
2026-03-01 17:00,0.38,0.0,1.908
2026-03-01 18:00,0.259,0.0,1.194
2026-03-01 19:00,0.626,0.0,2.101
2026-03-01 20:00,1.088,0.0,3.474
2026-03-01 21:00,2.073,0.217,4.463
2026-03-01 22:00,3.11,0.455,4.686
2026-03-01 23:00,1.991,0.074,4.297
