hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-19 00:00,1.854,0.378,4.7
2026-02-19 01:00,1.273,0.169,4.04
2026-02-19 02:00,1.433,0.136,4.124
2026-02-19 03:00,1.52,0.136,4.28
2026-02-19 04:00,1.025,0.012,3.658
2026-02-19 05:00,1.374,0.146,4.043
2026-02-19 06:00,1.428,0.106,4.306
2026-02-19 07:00,1.208,0.063,3.736
2026-02-19 08:00,1.372,0.045,4.033
2026-02-19 09:00,2.748,0.728,4.969
2026-02-19 10:00,1.577,0.264,4.172
2026-02-19 11:00,1.484,0.103,4.541
2026-02-19 12:00,1.317,0.088,4.268
2026-02-19 13:00,0.988,0.024,3.492
2026-02-19 14:00,1.078,0.122,3.79
2026-02-19 15:00,0.78,0.0,3.377
2026-02-19 16:00,0.812,0.108,3.024
2026-02-19 17:00,0.809,0.068,2.954
2026-02-19 18:00,0.332,0.008,2.105
2026-02-19 19:00,0.293,0.0,1.729
2026-02-19 20:00,0.626,0.0,3.026
2026-02-19 21:00,0.9,0.078,3.086
2026-02-19 22:00,1.316,0.076,3.756
2026-02-19 23:00,1.063,0.106,3.738
