hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-12 00:00,2.514,0.584,4.612
2026-02-12 01:00,2.034,0.346,4.512
2026-02-12 02:00,2.216,0.374,4.577
2026-02-12 03:00,1.402,0.047,4.216
2026-02-12 04:00,1.451,0.022,4.069
2026-02-12 05:00,1.557,0.074,4.26
2026-02-12 06:00,0.998,0.012,3.476
2026-02-12 07:00,0.286,0.0,1.767
2026-02-12 08:00,0.048,0.0,0.646
2026-02-12 09:00,0.064,0.0,0.509
2026-02-12 10:00,0.072,0.0,0.587
2026-02-12 11:00,0.122,0.0,0.714
2026-02-12 12:00,0.052,0.0,0.62
2026-02-12 13:00,0.069,0.0,0.609
2026-02-12 14:00,0.079,0.0,0.74
2026-02-12 15:00,0.106,0.0,0.784
2026-02-12 16:00,0.222,0.0,1.514
2026-02-12 17:00,0.824,0.033,3.032
2026-02-12 18:00,0.864,0.034,3.088
2026-02-12 19:00,0.548,0.014,2.346
2026-02-12 20:00,0.32,0.0,2.23
2026-02-12 21:00,0.473,0.0,2.089
2026-02-12 22:00,0.265,0.0,2.001
2026-02-12 23:00,0.269,0.0,1.866
