hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-05 00:00,1.947,0.133,4.478
2026-01-05 01:00,2.153,0.132,4.589
2026-01-05 02:00,2.142,0.14,4.449
2026-01-05 03:00,2.197,0.128,4.426
2026-01-05 04:00,2.122,0.118,4.387
2026-01-05 05:00,1.334,0.004,3.823
2026-01-05 06:00,1.243,0.0,3.644
2026-01-05 07:00,1.117,0.0,3.692
2026-01-05 08:00,0.513,0.0,2.766
2026-01-05 09:00,0.146,0.0,2.164
2026-01-05 10:00,0.209,0.0,1.71
2026-01-05 11:00,0.128,0.0,1.694
2026-01-05 12:00,0.086,0.004,1.054
2026-01-05 13:00,0.056,0.0,1.084
2026-01-05 14:00,0.06,0.0,1.027
2026-01-05 15:00,0.088,0.002,1.036
2026-01-05 16:00,0.111,0.0,0.962
2026-01-05 17:00,0.219,0.001,1.716
2026-01-05 18:00,0.2,0.0,1.323
2026-01-05 19:00,0.304,0.0,1.386
2026-01-05 20:00,0.612,0.004,2.765
2026-01-05 21:00,1.277,0.01,3.718
2026-01-05 22:00,1.136,0.002,3.625
2026-01-05 23:00,1.138,0.002,3.572
