hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-27 00:00,3.222,1.463,4.898
2026-02-27 01:00,3.278,1.687,4.911
2026-02-27 02:00,2.493,1.214,4.728
2026-02-27 03:00,2.192,1.18,4.555
2026-02-27 04:00,2.164,0.838,4.418
2026-02-27 05:00,2.262,0.503,4.488
2026-02-27 06:00,1.492,0.348,4.198
2026-02-27 07:00,1.505,0.24,4.008
2026-02-27 08:00,1.376,0.216,3.825
2026-02-27 09:00,1.018,0.201,3.356
2026-02-27 10:00,0.78,0.119,3.086
2026-02-27 11:00,0.471,0.136,2.496
2026-02-27 12:00,0.842,0.225,3.362
2026-02-27 13:00,1.458,0.358,3.748
2026-02-27 14:00,1.492,0.414,4.029
2026-02-27 15:00,2.258,0.698,4.234
2026-02-27 16:00,2.506,0.922,4.462
2026-02-27 17:00,2.379,0.8,4.429
2026-02-27 18:00,2.535,0.888,4.533
2026-02-27 19:00,2.396,0.719,4.431
2026-02-27 20:00,2.388,0.782,4.528
2026-02-27 21:00,2.376,0.631,4.36
2026-02-27 22:00,2.107,0.538,4.184
2026-02-27 23:00,1.474,0.327,3.649
