issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,0,24h,0,0.0157,0.0089,0.0169,0.0,0.1033,1.61,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-06T20:00:00Z,2026-01-07T01:00:00+05:00,1,24h,0,0.0186,0.0134,0.0329,0.0,0.1475,1.95,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-06T21:00:00Z,2026-01-07T02:00:00+05:00,2,24h,0,0.0118,0.017,0.0243,0.0,0.1487,1.56,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-06T22:00:00Z,2026-01-07T03:00:00+05:00,3,24h,0,0.0093,0.0059,0.0117,0.0,0.0588,1.01,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-06T23:00:00Z,2026-01-07T04:00:00+05:00,4,24h,0,0.0088,0.0107,0.0116,0.0,0.2221,3.65,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T00:00:00Z,2026-01-07T05:00:00+05:00,5,24h,0,0.0082,0.0114,0.0247,0.0,0.1342,3.41,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T01:00:00Z,2026-01-07T06:00:00+05:00,6,24h,0,0.0174,0.0157,0.0127,0.0,0.1537,3.25,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T02:00:00Z,2026-01-07T07:00:00+05:00,7,24h,0,0.0195,0.0256,0.0409,0.0,0.2971,4.54,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T03:00:00Z,2026-01-07T08:00:00+05:00,8,24h,0,0.016,0.0093,0.0006,0.0,0.1359,2.84,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T04:00:00Z,2026-01-07T09:00:00+05:00,9,24h,0,0.0038,0.0022,0.006,0.0,0.0911,2.15,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T05:00:00Z,2026-01-07T10:00:00+05:00,10,24h,0,0.0141,0.0095,0.0114,0.0,0.069,0.88,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T06:00:00Z,2026-01-07T11:00:00+05:00,11,24h,0,0.0202,0.0131,0.0136,0.0,0.0729,1.31,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T07:00:00Z,2026-01-07T12:00:00+05:00,12,24h,0,0.0225,0.0148,0.0116,0.0,0.1559,1.91,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T08:00:00Z,2026-01-07T13:00:00+05:00,13,24h,0,0.0298,0.0235,0.0089,0.0,0.1557,1.65,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T09:00:00Z,2026-01-07T14:00:00+05:00,14,24h,0,0.0314,0.0281,0.0083,0.0,0.1189,0.51,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T10:00:00Z,2026-01-07T15:00:00+05:00,15,24h,0,0.0285,0.0186,0.0073,0.0,0.1514,0.28,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T11:00:00Z,2026-01-07T16:00:00+05:00,16,24h,0,0.0273,0.0226,0.0146,0.0,0.1036,0.34,day1,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T12:00:00Z,2026-01-07T17:00:00+05:00,17,24h,0,0.0369,0.0335,0.0345,0.0,0.3861,2.16,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T13:00:00Z,2026-01-07T18:00:00+05:00,18,24h,0,0.0298,0.0365,0.0383,0.0,0.4044,2.28,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T14:00:00Z,2026-01-07T19:00:00+05:00,19,24h,0,0.0746,0.0766,0.0733,0.0,0.4851,3.44,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T15:00:00Z,2026-01-07T20:00:00+05:00,20,24h,0,0.0662,0.0564,0.0742,0.0,0.502,4.3,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T16:00:00Z,2026-01-07T21:00:00+05:00,21,24h,0,0.0821,0.0687,0.0946,0.0,0.4388,3.97,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T17:00:00Z,2026-01-07T22:00:00+05:00,22,24h,0,0.0737,0.0627,0.1019,0.0,0.4242,3.86,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T18:00:00Z,2026-01-07T23:00:00+05:00,23,24h,0,0.0377,0.0389,0.0792,0.0,0.4129,3.9,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,24,48h,0,0.0434,0.0379,0.0592,0.0,0.384,3.35,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T20:00:00Z,2026-01-08T01:00:00+05:00,25,48h,0,0.0324,0.031,0.0512,0.0,0.3522,3.25,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T21:00:00Z,2026-01-08T02:00:00+05:00,26,48h,0,0.0342,0.029,0.0508,0.0,0.3456,3.2,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T22:00:00Z,2026-01-08T03:00:00+05:00,27,48h,0,0.0267,0.0184,0.0212,0.0,0.2445,2.66,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-07T23:00:00Z,2026-01-08T04:00:00+05:00,28,48h,0,0.0284,0.0333,0.0341,0.0,0.2614,3.15,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-08T00:00:00Z,2026-01-08T05:00:00+05:00,29,48h,0,0.0076,0.0127,0.0223,0.0,0.1704,2.97,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-08T01:00:00Z,2026-01-08T06:00:00+05:00,30,48h,0,0.0236,0.0356,0.0408,0.0,0.2491,3.84,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-08T02:00:00Z,2026-01-08T07:00:00+05:00,31,48h,0,0.0,0.0163,0.0221,0.0,0.2835,3.81,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-08T03:00:00Z,2026-01-08T08:00:00+05:00,32,48h,0,0.0058,0.024,0.0204,0.0,0.2645,3.87,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-08T04:00:00Z,2026-01-08T09:00:00+05:00,33,48h,0,0.0711,0.0608,0.0664,0.0,0.4724,4.85,day2,best_match,gbm,False,20260107T0000-9538b3
2026-01-06T19:00:00Z,2026-01-07T00:00:00+05:00,2026-01-08T05:00:00Z,2026-01-08T10:00:00+05:00,34,48h,0,0.0857,0.1049,0.0782,0.0,0.4716,4.34,day2,best_match,gbm,False,20260107T0000-9538b3
