issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,0,24h,0,0.4546,0.4279,0.4968,0.0643,0.8425,7.75,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-26T20:00:00Z,2026-01-27T01:00:00+05:00,1,24h,0,0.3226,0.3104,0.3199,0.0445,0.7807,6.92,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-26T21:00:00Z,2026-01-27T02:00:00+05:00,2,24h,0,0.2161,0.2229,0.2382,0.0,0.6537,5.75,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-26T22:00:00Z,2026-01-27T03:00:00+05:00,3,24h,0,0.1871,0.1965,0.2295,0.0,0.5062,4.9,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-26T23:00:00Z,2026-01-27T04:00:00+05:00,4,24h,0,0.116,0.1246,0.1293,0.0,0.3905,4.14,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-27T00:00:00Z,2026-01-27T05:00:00+05:00,5,24h,0,0.0597,0.0825,0.0909,0.0,0.3051,4.63,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-27T01:00:00Z,2026-01-27T06:00:00+05:00,6,24h,0,0.0235,0.0445,0.0455,0.0,0.1467,3.72,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-27T02:00:00Z,2026-01-27T07:00:00+05:00,7,24h,0,0.0033,0.0044,0.0065,0.0,0.0438,2.3,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-27T03:00:00Z,2026-01-27T08:00:00+05:00,8,24h,0,0.0075,0.0052,0.0165,0.0,0.0165,0.66,day1,best_match,gbm,False,20260127T0000-d25808
2026-01-26T19:00:00Z,2026-01-27T00:00:00+05:00,2026-01-27T04:00:00Z,2026-01-27T09:00:00+05:00,9,24h,0,0.0179,0.0057,0.0086,0.0,0.117,0.22,day1,best_match,gbm,False,20260127T0000-d25808
