issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,0,24h,0,0.0663,0.0524,0.0581,0.0,0.3185,3.43,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-12T20:00:00Z,2026-01-13T01:00:00+05:00,1,24h,0,0.0954,0.1075,0.12,0.0,0.5015,4.12,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-12T21:00:00Z,2026-01-13T02:00:00+05:00,2,24h,0,0.1242,0.0924,0.1008,0.0,0.3959,3.96,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-12T22:00:00Z,2026-01-13T03:00:00+05:00,3,24h,0,0.0336,0.0185,0.0209,0.0,0.2023,2.63,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-12T23:00:00Z,2026-01-13T04:00:00+05:00,4,24h,0,0.0351,0.0226,0.0221,0.0,0.195,2.82,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-13T00:00:00Z,2026-01-13T05:00:00+05:00,5,24h,0,0.0272,0.0082,0.0128,0.0,0.0923,0.6,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-13T01:00:00Z,2026-01-13T06:00:00+05:00,6,24h,0,0.0114,0.0037,0.0092,0.0,0.1183,1.0,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-13T02:00:00Z,2026-01-13T07:00:00+05:00,7,24h,0,0.0121,0.0068,0.0186,0.0,0.1018,0.79,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-13T03:00:00Z,2026-01-13T08:00:00+05:00,8,24h,0,0.0234,0.0163,0.0094,0.0,0.0922,2.16,day1,best_match,gbm,False,20260113T0000-792874
2026-01-12T19:00:00Z,2026-01-13T00:00:00+05:00,2026-01-13T04:00:00Z,2026-01-13T09:00:00+05:00,9,24h,0,0.0424,0.0159,0.0191,0.0,0.3468,3.86,day1,best_match,gbm,False,20260113T0000-792874
