issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,0,24h,0,0.017,0.0116,0.0211,0.0,0.1377,1.42,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-07T20:00:00Z,2026-01-08T01:00:00+05:00,1,24h,0,0.0129,0.0134,0.0194,0.0,0.1088,1.36,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-07T21:00:00Z,2026-01-08T02:00:00+05:00,2,24h,0,0.0185,0.0129,0.0246,0.0,0.203,2.65,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-07T22:00:00Z,2026-01-08T03:00:00+05:00,3,24h,0,0.0129,0.0184,0.0209,0.0,0.1009,2.23,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-07T23:00:00Z,2026-01-08T04:00:00+05:00,4,24h,0,0.0112,0.0116,0.0125,0.0,0.0562,1.59,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T00:00:00Z,2026-01-08T05:00:00+05:00,5,24h,0,0.0114,0.0173,0.0185,0.0,0.1702,3.66,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T01:00:00Z,2026-01-08T06:00:00+05:00,6,24h,0,0.0272,0.0152,0.0249,0.0,0.0866,2.02,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T02:00:00Z,2026-01-08T07:00:00+05:00,7,24h,0,0.0129,0.007,0.0085,0.0,0.0285,0.47,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T03:00:00Z,2026-01-08T08:00:00+05:00,8,24h,0,0.0149,0.0166,0.0031,0.0,0.1121,2.95,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T04:00:00Z,2026-01-08T09:00:00+05:00,9,24h,0,0.0281,0.0183,0.0152,0.0,0.1634,2.98,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T05:00:00Z,2026-01-08T10:00:00+05:00,10,24h,0,0.0198,0.0171,0.0105,0.0,0.1463,2.25,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T06:00:00Z,2026-01-08T11:00:00+05:00,11,24h,0,0.0286,0.0182,0.0143,0.0,0.1495,2.7,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T07:00:00Z,2026-01-08T12:00:00+05:00,12,24h,0,0.0447,0.0207,0.0248,0.0,0.2072,2.98,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T08:00:00Z,2026-01-08T13:00:00+05:00,13,24h,0,0.073,0.0462,0.0426,0.0,0.2905,3.41,day1,best_match,gbm,False,20260108T0000-0b473f
2026-01-07T19:00:00Z,2026-01-08T00:00:00+05:00,2026-01-08T09:00:00Z,2026-01-08T14:00:00+05:00,14,24h,0,0.0647,0.0406,0.0384,0.0,0.2806,3.0,day1,best_match,gbm,False,20260108T0000-0b473f
