issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,0,24h,0,0.0357,0.0261,0.029,0.0,0.2687,3.07,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-19T20:00:00Z,2026-01-20T01:00:00+05:00,1,24h,0,0.0348,0.0269,0.0253,0.0,0.3009,3.02,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-19T21:00:00Z,2026-01-20T02:00:00+05:00,2,24h,0,0.0238,0.0249,0.0215,0.0,0.2411,2.8,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-19T22:00:00Z,2026-01-20T03:00:00+05:00,3,24h,0,0.013,0.0069,0.0102,0.0,0.0985,2.07,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-19T23:00:00Z,2026-01-20T04:00:00+05:00,4,24h,0,0.0125,0.0083,0.0121,0.0,0.0656,1.4,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T00:00:00Z,2026-01-20T05:00:00+05:00,5,24h,0,0.0111,0.0104,0.009,0.0,0.0617,2.1,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T01:00:00Z,2026-01-20T06:00:00+05:00,6,24h,0,0.018,0.0119,0.0086,0.0046,0.0327,1.58,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T02:00:00Z,2026-01-20T07:00:00+05:00,7,24h,0,0.0124,0.016,0.014,0.0045,0.0364,1.0,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T03:00:00Z,2026-01-20T08:00:00+05:00,8,24h,0,0.0115,0.017,0.0126,0.0,0.0588,0.7,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T04:00:00Z,2026-01-20T09:00:00+05:00,9,24h,0,0.003,0.0152,0.0115,0.0,0.1378,0.25,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T05:00:00Z,2026-01-20T10:00:00+05:00,10,24h,0,0.0079,0.0108,0.0119,0.0,0.1171,1.55,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T06:00:00Z,2026-01-20T11:00:00+05:00,11,24h,0,0.0047,0.0082,0.0053,0.0,0.145,2.61,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T07:00:00Z,2026-01-20T12:00:00+05:00,12,24h,0,0.0052,0.009,0.009,0.0,0.1346,2.61,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T08:00:00Z,2026-01-20T13:00:00+05:00,13,24h,0,0.002,0.0113,0.0059,0.0,0.1029,2.79,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T09:00:00Z,2026-01-20T14:00:00+05:00,14,24h,0,0.0143,0.0132,0.0132,0.0,0.0732,2.57,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T10:00:00Z,2026-01-20T15:00:00+05:00,15,24h,0,0.0107,0.0118,0.0155,0.0,0.0405,2.3,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T11:00:00Z,2026-01-20T16:00:00+05:00,16,24h,0,0.0127,0.0103,0.0169,0.0,0.0699,2.39,day1,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T12:00:00Z,2026-01-20T17:00:00+05:00,17,24h,0,0.0407,0.0271,0.0197,0.0,0.209,2.12,day2,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T13:00:00Z,2026-01-20T18:00:00+05:00,18,24h,0,0.0372,0.0263,0.0181,0.0,0.2074,1.46,day2,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T14:00:00Z,2026-01-20T19:00:00+05:00,19,24h,0,0.0408,0.0446,0.0259,0.0042,0.2292,1.73,day2,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T15:00:00Z,2026-01-20T20:00:00+05:00,20,24h,0,0.058,0.0485,0.0369,0.0041,0.3012,2.41,day2,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T16:00:00Z,2026-01-20T21:00:00+05:00,21,24h,0,0.0665,0.0627,0.0608,0.0006,0.4041,3.11,day2,best_match,gbm,False,20260120T0000-767a7f
2026-01-19T19:00:00Z,2026-01-20T00:00:00+05:00,2026-01-20T17:00:00Z,2026-01-20T22:00:00+05:00,22,24h,0,0.0608,0.0635,0.0415,0.0005,0.426,4.31,day2,best_match,gbm,False,20260120T0000-767a7f
