issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,0,24h,0,0.0029,0.0038,0.0097,0.0,0.1289,0.63,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-01T20:00:00Z,2026-01-02T01:00:00+05:00,1,24h,0,0.0008,0.003,0.0079,0.0,0.1257,0.49,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-01T21:00:00Z,2026-01-02T02:00:00+05:00,2,24h,0,0.009,0.0107,0.0183,0.0,0.0952,0.54,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-01T22:00:00Z,2026-01-02T03:00:00+05:00,3,24h,0,0.0252,0.0141,0.0155,0.0,0.0884,0.5,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-01T23:00:00Z,2026-01-02T04:00:00+05:00,4,24h,0,0.0159,0.0121,0.0118,0.0,0.1198,0.69,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T00:00:00Z,2026-01-02T05:00:00+05:00,5,24h,0,0.0244,0.0293,0.0251,0.0,0.1093,1.25,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T01:00:00Z,2026-01-02T06:00:00+05:00,6,24h,0,0.0385,0.0122,0.0114,0.0,0.1034,1.11,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T02:00:00Z,2026-01-02T07:00:00+05:00,7,24h,0,0.0378,0.0163,0.0102,0.0,0.1073,0.68,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T03:00:00Z,2026-01-02T08:00:00+05:00,8,24h,0,0.0141,0.0095,0.0105,0.0,0.1024,0.74,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T04:00:00Z,2026-01-02T09:00:00+05:00,9,24h,0,0.0133,0.0112,0.0138,0.0,0.1122,1.41,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T05:00:00Z,2026-01-02T10:00:00+05:00,10,24h,0,0.0284,0.0105,0.0194,0.0,0.2103,2.87,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T06:00:00Z,2026-01-02T11:00:00+05:00,11,24h,0,0.0865,0.0786,0.0733,0.0,0.55,4.72,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T07:00:00Z,2026-01-02T12:00:00+05:00,12,24h,0,0.1851,0.2061,0.1952,0.005,0.7378,5.49,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T08:00:00Z,2026-01-02T13:00:00+05:00,13,24h,0,0.1757,0.1534,0.1688,0.0,0.6836,4.83,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T09:00:00Z,2026-01-02T14:00:00+05:00,14,24h,0,0.1406,0.1419,0.1418,0.0,0.6391,4.24,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T10:00:00Z,2026-01-02T15:00:00+05:00,15,24h,0,0.1245,0.1246,0.1234,0.0,0.5963,4.17,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T11:00:00Z,2026-01-02T16:00:00+05:00,16,24h,0,0.1701,0.1411,0.1425,0.0,0.5031,4.79,day1,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T12:00:00Z,2026-01-02T17:00:00+05:00,17,24h,0,0.1052,0.1599,0.1434,0.0,0.4794,4.23,day2,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T13:00:00Z,2026-01-02T18:00:00+05:00,18,24h,0,0.1371,0.1614,0.1684,0.0,0.5386,4.4,day2,best_match,gbm,False,20260102T0000-8f261c
2026-01-01T19:00:00Z,2026-01-02T00:00:00+05:00,2026-01-02T14:00:00Z,2026-01-02T19:00:00+05:00,19,24h,0,0.273,0.2389,0.2439,0.0,0.5693,4.83,day2,best_match,gbm,False,20260102T0000-8f261c
