issue_time_utc,issue_time_local,target_time_utc,target_time_local,lead_h,horizon,revision,power_t1,power_t2,power_farm,p10,p90,ws100_fc,wx_field,wx_model,model_name,fallback_used,run_id
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,0,24h,0,0.3503,0.2958,0.352,0.0043,0.7934,6.07,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-20T20:00:00Z,2026-01-21T01:00:00+05:00,1,24h,0,0.6163,0.6003,0.5812,0.0226,0.8752,6.59,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-20T21:00:00Z,2026-01-21T02:00:00+05:00,2,24h,0,0.7347,0.7682,0.7491,0.1042,0.9348,7.26,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-20T22:00:00Z,2026-01-21T03:00:00+05:00,3,24h,0,0.8154,0.8338,0.8374,0.3181,0.9674,7.99,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-20T23:00:00Z,2026-01-21T04:00:00+05:00,4,24h,0,0.8944,0.9107,0.912,0.4347,0.9807,8.61,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T00:00:00Z,2026-01-21T05:00:00+05:00,5,24h,0,0.8917,0.9225,0.9156,0.491,0.9803,8.77,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T01:00:00Z,2026-01-21T06:00:00+05:00,6,24h,0,0.8893,0.9229,0.9048,0.484,0.9768,8.71,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T02:00:00Z,2026-01-21T07:00:00+05:00,7,24h,0,0.8989,0.9281,0.8998,0.4915,0.9706,8.91,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T03:00:00Z,2026-01-21T08:00:00+05:00,8,24h,0,0.8903,0.9201,0.9022,0.5318,0.9727,8.86,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T04:00:00Z,2026-01-21T09:00:00+05:00,9,24h,0,0.8574,0.9204,0.8923,0.3797,0.9838,8.71,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T05:00:00Z,2026-01-21T10:00:00+05:00,10,24h,0,0.8803,0.9218,0.928,0.4759,0.9848,10.02,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T06:00:00Z,2026-01-21T11:00:00+05:00,11,24h,0,0.9011,0.9226,0.9318,0.538,0.9818,10.88,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T07:00:00Z,2026-01-21T12:00:00+05:00,12,24h,0,0.8788,0.8944,0.8804,0.4134,0.9976,9.93,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T08:00:00Z,2026-01-21T13:00:00+05:00,13,24h,0,0.9445,0.9245,0.9401,0.4452,0.9972,10.15,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T09:00:00Z,2026-01-21T14:00:00+05:00,14,24h,0,0.9517,0.9274,0.9461,0.5135,0.9988,9.95,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T10:00:00Z,2026-01-21T15:00:00+05:00,15,24h,0,0.8992,0.9067,0.9177,0.3727,0.9947,9.36,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T11:00:00Z,2026-01-21T16:00:00+05:00,16,24h,0,0.8673,0.8901,0.9072,0.2981,1.0,8.33,day1,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T12:00:00Z,2026-01-21T17:00:00+05:00,17,24h,0,0.8946,0.9344,0.9231,0.2528,0.9896,8.03,day2,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T13:00:00Z,2026-01-21T18:00:00+05:00,18,24h,0,0.899,0.9185,0.9057,0.2708,1.0,7.32,day2,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T14:00:00Z,2026-01-21T19:00:00+05:00,19,24h,0,0.8635,0.9066,0.8999,0.2682,0.9793,8.04,day2,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T15:00:00Z,2026-01-21T20:00:00+05:00,20,24h,0,0.9002,0.9616,0.9364,0.2369,0.9976,8.93,day2,best_match,gbm,False,20260121T0000-b1b67c
2026-01-20T19:00:00Z,2026-01-21T00:00:00+05:00,2026-01-21T16:00:00Z,2026-01-21T21:00:00+05:00,21,24h,0,0.9439,0.9281,0.9336,0.2334,0.9953,9.24,day2,best_match,gbm,False,20260121T0000-b1b67c
