hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-25 00:00,4.578,2.193,5.0
2026-01-25 01:00,4.456,1.765,5.0
2026-01-25 02:00,3.492,0.887,4.995
2026-01-25 03:00,2.203,0.298,4.65
2026-01-25 04:00,1.65,0.108,4.067
2026-01-25 05:00,0.74,0.0,2.962
2026-01-25 06:00,0.128,0.0,0.842
2026-01-25 07:00,0.042,0.0,0.563
2026-01-25 08:00,0.031,0.0,0.386
2026-01-25 09:00,0.046,0.0,0.519
2026-01-25 10:00,0.104,0.0,0.617
2026-01-25 11:00,0.085,0.0,1.132
2026-01-25 12:00,0.124,0.0,1.469
2026-01-25 13:00,0.312,0.0,2.076
2026-01-25 14:00,0.362,0.004,2.067
2026-01-25 15:00,0.708,0.0,2.575
2026-01-25 16:00,1.158,0.0,3.274
2026-01-25 17:00,2.534,0.394,4.506
2026-01-25 18:00,2.002,0.246,4.39
2026-01-25 19:00,1.768,0.129,4.164
2026-01-25 20:00,1.699,0.027,4.082
2026-01-25 21:00,1.318,0.001,3.541
2026-01-25 22:00,0.809,0.0,3.242
2026-01-25 23:00,0.35,0.0,1.802
