hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-12 00:00,2.268,0.269,4.699
2026-01-12 01:00,2.248,0.307,4.504
2026-01-12 02:00,1.56,0.057,4.376
2026-01-12 03:00,1.364,0.194,4.329
2026-01-12 04:00,1.096,0.0,3.375
2026-01-12 05:00,0.112,0.0,0.722
2026-01-12 06:00,0.142,0.0,0.804
2026-01-12 07:00,0.083,0.0,0.78
2026-01-12 08:00,0.202,0.0,1.27
2026-01-12 09:00,0.368,0.0,2.43
2026-01-12 10:00,0.514,0.0,3.024
2026-01-12 11:00,0.155,0.0,1.762
2026-01-12 12:00,0.635,0.0,2.818
2026-01-12 13:00,0.95,0.0,3.652
2026-01-12 14:00,1.604,0.0,4.306
2026-01-12 15:00,2.366,0.292,4.58
2026-01-12 16:00,2.31,0.154,4.575
2026-01-12 17:00,1.203,0.0,3.242
2026-01-12 18:00,0.51,0.0,2.335
2026-01-12 19:00,0.728,0.0,2.562
2026-01-12 20:00,1.672,0.116,4.076
2026-01-12 21:00,1.295,0.0,3.375
2026-01-12 22:00,0.945,0.0,3.142
2026-01-12 23:00,1.236,0.0,3.931
