hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-11 00:00,1.616,0.011,4.634
2026-01-11 01:00,2.032,0.138,4.728
2026-01-11 02:00,3.025,0.262,4.836
2026-01-11 03:00,3.306,0.387,4.84
2026-01-11 04:00,3.32,0.35,4.847
2026-01-11 05:00,3.108,0.295,4.724
2026-01-11 06:00,3.1,0.186,4.59
2026-01-11 07:00,3.09,0.081,4.527
2026-01-11 08:00,3.06,0.377,4.389
2026-01-11 09:00,3.716,0.536,4.666
2026-01-11 10:00,4.136,1.051,4.882
2026-01-11 11:00,3.55,0.589,4.957
2026-01-11 12:00,4.044,0.796,4.944
2026-01-11 13:00,4.076,1.023,4.902
2026-01-11 14:00,4.309,0.69,5.0
2026-01-11 15:00,3.718,0.357,4.92
2026-01-11 16:00,2.298,0.073,4.464
2026-01-11 17:00,2.294,0.104,4.51
2026-01-11 18:00,2.149,0.068,4.367
2026-01-11 19:00,2.122,0.069,4.398
2026-01-11 20:00,1.546,0.036,4.234
2026-01-11 21:00,1.298,0.003,3.892
2026-01-11 22:00,0.98,0.0,3.71
2026-01-11 23:00,1.086,0.0,3.948
