hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-28 00:00,1.768,0.662,4.11
2026-02-28 01:00,1.317,0.42,4.097
2026-02-28 02:00,1.712,0.584,3.912
2026-02-28 03:00,1.877,0.87,4.12
2026-02-28 04:00,2.109,1.034,4.324
2026-02-28 05:00,2.516,1.104,4.504
2026-02-28 06:00,2.468,0.964,4.324
2026-02-28 07:00,2.539,0.942,4.452
2026-02-28 08:00,2.454,0.993,4.4
2026-02-28 09:00,2.475,0.963,4.373
2026-02-28 10:00,2.484,0.882,4.297
2026-02-28 11:00,2.205,1.052,4.387
2026-02-28 12:00,2.71,0.998,4.41
2026-02-28 13:00,2.738,1.018,4.392
2026-02-28 14:00,2.724,1.158,4.466
2026-02-28 15:00,2.561,1.106,4.276
2026-02-28 16:00,2.315,1.122,4.079
2026-02-28 17:00,1.448,0.738,3.278
2026-02-28 18:00,1.389,0.622,3.382
2026-02-28 19:00,1.28,0.552,3.169
2026-02-28 20:00,1.072,0.538,2.834
2026-02-28 21:00,1.038,0.439,2.4
2026-02-28 22:00,0.981,0.422,2.412
2026-02-28 23:00,1.133,0.313,3.099
