hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-31 00:00,0.142,0.0,2.467
2026-01-31 01:00,0.46,0.0,2.889
2026-01-31 02:00,0.724,0.0,3.426
2026-01-31 03:00,0.706,0.0,3.611
2026-01-31 04:00,0.712,0.0,3.54
2026-01-31 05:00,2.496,0.37,3.742
2026-01-31 06:00,2.581,0.344,3.7
2026-01-31 07:00,2.58,0.294,4.065
2026-01-31 08:00,2.55,0.303,4.35
2026-01-31 09:00,3.125,0.329,4.672
2026-01-31 10:00,2.896,0.438,4.504
2026-01-31 11:00,2.829,0.794,4.757
2026-01-31 12:00,2.704,0.814,4.755
2026-01-31 13:00,2.806,0.688,4.747
2026-01-31 14:00,2.753,0.649,4.631
2026-01-31 15:00,2.832,0.7,4.582
2026-01-31 16:00,4.27,0.708,4.938
2026-01-31 17:00,3.113,0.185,4.691
2026-01-31 18:00,2.55,0.062,4.5
2026-01-31 19:00,2.628,0.062,4.676
2026-01-31 20:00,2.301,0.024,4.664
2026-01-31 21:00,1.741,0.012,4.035
2026-01-31 22:00,1.442,0.0,4.025
2026-01-31 23:00,0.696,0.0,2.948
