hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-19 00:00,1.235,0.018,4.23
2026-01-19 01:00,1.448,0.016,4.275
2026-01-19 02:00,1.576,0.0,4.136
2026-01-19 03:00,2.136,0.034,4.446
2026-01-19 04:00,2.561,0.513,4.455
2026-01-19 05:00,3.527,0.772,4.617
2026-01-19 06:00,3.466,0.756,4.612
2026-01-19 07:00,3.748,0.756,4.596
2026-01-19 08:00,3.736,0.788,4.594
2026-01-19 09:00,3.866,0.736,4.7
2026-01-19 10:00,3.638,0.584,4.296
2026-01-19 11:00,2.851,0.872,4.525
2026-01-19 12:00,2.972,1.032,4.663
2026-01-19 13:00,3.02,1.008,4.624
2026-01-19 14:00,3.003,0.758,4.513
2026-01-19 15:00,2.668,0.29,4.458
2026-01-19 16:00,2.726,0.518,4.62
2026-01-19 17:00,2.532,0.286,4.531
2026-01-19 18:00,1.945,0.142,3.889
2026-01-19 19:00,1.886,0.134,3.935
2026-01-19 20:00,1.602,0.133,3.652
2026-01-19 21:00,1.244,0.133,3.319
2026-01-19 22:00,0.956,0.103,3.314
2026-01-19 23:00,0.786,0.052,2.931
