hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-28 00:00,0.253,0.0,2.013
2026-01-28 01:00,0.233,0.0,2.047
2026-01-28 02:00,0.22,0.0,1.9
2026-01-28 03:00,0.259,0.0,2.132
2026-01-28 04:00,0.582,0.0,2.698
2026-01-28 05:00,0.922,0.0,2.929
2026-01-28 06:00,0.434,0.0,2.138
2026-01-28 07:00,0.513,0.0,2.426
2026-01-28 08:00,0.771,0.0,2.506
2026-01-28 09:00,0.229,0.0,1.991
2026-01-28 10:00,0.102,0.0,1.44
2026-01-28 11:00,0.08,0.0,0.749
2026-01-28 12:00,0.078,0.0,1.118
2026-01-28 13:00,0.086,0.0,1.118
2026-01-28 14:00,0.138,0.0,1.131
2026-01-28 15:00,0.242,0.0,1.36
2026-01-28 16:00,0.178,0.0,1.296
2026-01-28 17:00,0.859,0.014,2.835
2026-01-28 18:00,0.914,0.004,2.664
2026-01-28 19:00,0.536,0.0,2.754
2026-01-28 20:00,0.561,0.0,3.12
2026-01-28 21:00,0.264,0.0,1.97
2026-01-28 22:00,0.201,0.0,2.009
2026-01-28 23:00,0.149,0.0,2.148
