hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-27 00:00,0.436,0.0,1.928
2026-01-27 01:00,0.454,0.0,1.82
2026-01-27 02:00,0.446,0.0,1.35
2026-01-27 03:00,0.34,0.0,1.285
2026-01-27 04:00,0.155,0.0,0.8
2026-01-27 05:00,0.054,0.0,0.765
2026-01-27 06:00,0.048,0.0,0.473
2026-01-27 07:00,0.006,0.0,0.356
2026-01-27 08:00,0.031,0.0,0.412
2026-01-27 09:00,0.055,0.0,0.766
2026-01-27 10:00,0.058,0.0,0.83
2026-01-27 11:00,0.043,0.0,0.912
2026-01-27 12:00,0.032,0.0,0.88
2026-01-27 13:00,0.062,0.0,0.962
2026-01-27 14:00,0.09,0.0,1.076
2026-01-27 15:00,0.12,0.0,1.075
2026-01-27 16:00,0.065,0.0,0.954
2026-01-27 17:00,0.076,0.0,0.952
2026-01-27 18:00,0.106,0.0,1.09
2026-01-27 19:00,0.214,0.0,1.411
2026-01-27 20:00,0.263,0.0,1.566
2026-01-27 21:00,0.256,0.0,1.95
2026-01-27 22:00,0.135,0.0,1.174
2026-01-27 23:00,0.05,0.0,1.09
