hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-30 00:00,4.316,0.978,4.924
2026-01-30 01:00,4.086,0.993,4.958
2026-01-30 02:00,4.02,0.958,4.937
2026-01-30 03:00,3.924,0.965,4.918
2026-01-30 04:00,3.986,0.796,4.825
2026-01-30 05:00,3.462,0.482,4.711
2026-01-30 06:00,3.834,0.636,4.752
2026-01-30 07:00,3.904,0.648,4.752
2026-01-30 08:00,3.954,0.56,4.789
2026-01-30 09:00,4.097,1.043,4.832
2026-01-30 10:00,4.254,1.546,4.85
2026-01-30 11:00,4.53,2.167,5.0
2026-01-30 12:00,4.518,2.342,5.0
2026-01-30 13:00,4.563,2.412,5.0
2026-01-30 14:00,4.587,2.157,5.0
2026-01-30 15:00,4.73,2.385,4.972
2026-01-30 16:00,4.636,1.932,4.97
2026-01-30 17:00,3.488,1.19,4.758
2026-01-30 18:00,1.555,0.849,3.72
2026-01-30 19:00,1.081,0.779,2.856
2026-01-30 20:00,1.231,0.752,3.192
2026-01-30 21:00,1.479,0.77,3.448
2026-01-30 22:00,1.509,0.782,3.347
2026-01-30 23:00,0.778,0.694,2.678
