hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-20 00:00,0.104,0.0,2.042
2026-01-20 01:00,0.081,0.0,1.978
2026-01-20 02:00,0.07,0.0,1.594
2026-01-20 03:00,0.076,0.0,1.636
2026-01-20 04:00,0.04,0.0,1.226
2026-01-20 05:00,0.014,0.0,1.003
2026-01-20 06:00,0.169,0.024,0.962
2026-01-20 07:00,0.05,0.028,1.016
2026-01-20 08:00,0.069,0.0,0.426
2026-01-20 09:00,0.057,0.0,0.482
2026-01-20 10:00,0.056,0.0,0.769
2026-01-20 11:00,0.03,0.0,0.896
2026-01-20 12:00,0.032,0.0,0.741
2026-01-20 13:00,0.054,0.0,0.988
2026-01-20 14:00,0.054,0.0,1.121
2026-01-20 15:00,0.036,0.0,1.014
2026-01-20 16:00,0.096,0.002,1.025
2026-01-20 17:00,0.001,0.0,1.039
2026-01-20 18:00,0.039,0.0,0.471
2026-01-20 19:00,0.024,0.002,0.49
2026-01-20 20:00,0.084,0.0,0.95
2026-01-20 21:00,0.156,0.0,1.136
2026-01-20 22:00,0.21,0.0,1.665
2026-01-20 23:00,0.206,0.0,1.189
