hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-22 00:00,2.693,1.064,4.599
2026-02-22 01:00,2.456,0.656,4.688
2026-02-22 02:00,1.746,0.338,4.323
2026-02-22 03:00,1.114,0.167,3.657
2026-02-22 04:00,0.676,0.049,2.625
2026-02-22 05:00,0.047,0.0,0.994
2026-02-22 06:00,0.1,0.0,1.182
2026-02-22 07:00,0.047,0.0,0.813
2026-02-22 08:00,0.25,0.0,1.172
2026-02-22 09:00,0.075,0.0,0.825
2026-02-22 10:00,0.203,0.0,1.578
2026-02-22 11:00,0.874,0.073,3.638
2026-02-22 12:00,1.732,0.591,4.577
2026-02-22 13:00,3.068,1.974,4.704
2026-02-22 14:00,3.559,2.184,4.762
2026-02-22 15:00,3.56,1.426,4.786
2026-02-22 16:00,4.048,1.575,4.956
2026-02-22 17:00,4.072,1.316,4.963
2026-02-22 18:00,3.016,1.054,4.649
2026-02-22 19:00,2.742,0.954,4.634
2026-02-22 20:00,2.502,0.782,4.364
2026-02-22 21:00,2.042,0.673,4.36
2026-02-22 22:00,1.908,0.621,4.388
2026-02-22 23:00,2.347,0.656,4.542
