hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-24 00:00,3.885,1.864,4.906
2026-02-24 01:00,3.449,1.706,4.738
2026-02-24 02:00,3.38,1.568,4.706
2026-02-24 03:00,3.27,1.53,4.707
2026-02-24 04:00,3.426,1.631,4.772
2026-02-24 05:00,3.464,1.436,4.786
2026-02-24 06:00,3.398,1.452,4.772
2026-02-24 07:00,2.864,0.961,4.773
2026-02-24 08:00,2.267,0.55,4.522
2026-02-24 09:00,2.117,0.858,4.356
2026-02-24 10:00,2.594,1.024,4.254
2026-02-24 11:00,2.827,1.636,4.526
2026-02-24 12:00,2.65,1.56,4.558
2026-02-24 13:00,2.319,1.215,4.392
2026-02-24 14:00,2.033,1.2,4.111
2026-02-24 15:00,1.582,1.043,3.836
2026-02-24 16:00,1.422,0.915,3.296
2026-02-24 17:00,1.378,0.965,3.244
2026-02-24 18:00,1.36,0.93,3.062
2026-02-24 19:00,1.324,0.836,3.23
2026-02-24 20:00,1.04,0.732,2.803
2026-02-24 21:00,1.072,0.732,2.902
2026-02-24 22:00,1.336,0.895,2.938
2026-02-24 23:00,1.586,0.952,3.404
