hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-10 00:00,0.41,0.0,3.056
2026-01-10 01:00,0.421,0.0,3.152
2026-01-10 02:00,0.41,0.0,2.75
2026-01-10 03:00,0.395,0.0,2.304
2026-01-10 04:00,0.935,0.0,2.612
2026-01-10 05:00,1.186,0.0,2.695
2026-01-10 06:00,1.04,0.0,2.606
2026-01-10 07:00,0.926,0.0,2.736
2026-01-10 08:00,0.921,0.0,2.835
2026-01-10 09:00,1.081,0.0,3.649
2026-01-10 10:00,1.404,0.0,4.167
2026-01-10 11:00,0.842,0.059,3.628
2026-01-10 12:00,0.94,0.102,3.666
2026-01-10 13:00,1.228,0.025,3.626
2026-01-10 14:00,1.286,0.022,3.96
2026-01-10 15:00,1.352,0.034,3.36
2026-01-10 16:00,1.238,0.036,3.06
2026-01-10 17:00,1.738,0.053,3.676
2026-01-10 18:00,1.881,0.136,3.928
2026-01-10 19:00,1.904,0.163,3.99
2026-01-10 20:00,1.922,0.134,4.04
2026-01-10 21:00,1.898,0.126,4.043
2026-01-10 22:00,1.728,0.112,4.007
2026-01-10 23:00,1.748,0.112,4.031
