hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-17 00:00,1.438,0.038,4.587
2026-02-17 01:00,1.372,0.026,4.682
2026-02-17 02:00,1.479,0.028,4.488
2026-02-17 03:00,1.28,0.03,4.315
2026-02-17 04:00,1.238,0.008,4.478
2026-02-17 05:00,0.41,0.0,2.921
2026-02-17 06:00,0.551,0.0,3.091
2026-02-17 07:00,0.204,0.0,1.771
2026-02-17 08:00,0.219,0.0,1.314
2026-02-17 09:00,0.182,0.0,1.417
2026-02-17 10:00,0.752,0.0,2.921
2026-02-17 11:00,0.699,0.269,3.399
2026-02-17 12:00,1.652,1.106,4.462
2026-02-17 13:00,1.35,0.938,3.835
2026-02-17 14:00,1.714,0.78,4.453
2026-02-17 15:00,1.89,0.907,4.694
2026-02-17 16:00,2.588,1.102,4.668
2026-02-17 17:00,1.698,0.772,3.976
2026-02-17 18:00,2.086,0.865,4.535
2026-02-17 19:00,2.152,0.686,4.539
2026-02-17 20:00,2.504,0.674,4.734
2026-02-17 21:00,2.866,0.933,4.772
2026-02-17 22:00,3.074,0.908,4.993
2026-02-17 23:00,3.462,1.36,5.0
