hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-07 00:00,0.149,0.0,0.924
2026-01-07 01:00,0.071,0.0,0.807
2026-01-07 02:00,0.059,0.0,0.628
2026-01-07 03:00,0.163,0.0,1.344
2026-01-07 04:00,0.206,0.0,1.35
2026-01-07 05:00,0.141,0.0,0.958
2026-01-07 06:00,0.122,0.0,1.232
2026-01-07 07:00,0.108,0.0,1.199
2026-01-07 08:00,0.074,0.0,1.022
2026-01-07 09:00,0.068,0.0,0.987
2026-01-07 10:00,0.076,0.0,0.498
2026-01-07 11:00,0.038,0.0,0.608
2026-01-07 12:00,0.044,0.0,0.93
2026-01-07 13:00,0.069,0.0,0.905
2026-01-07 14:00,0.128,0.0,1.029
2026-01-07 15:00,0.136,0.004,0.89
2026-01-07 16:00,0.11,0.0,0.795
2026-01-07 17:00,0.203,0.001,0.684
2026-01-07 18:00,0.22,0.0,0.798
2026-01-07 19:00,0.306,0.0,1.598
2026-01-07 20:00,0.362,0.0,1.568
2026-01-07 21:00,0.352,0.001,2.14
2026-01-07 22:00,0.252,0.0,2.26
2026-01-07 23:00,0.233,0.0,2.232
