hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-01 00:00,0.146,0.0,1.727
2026-02-01 01:00,0.083,0.0,1.79
2026-02-01 02:00,0.055,0.0,1.286
2026-02-01 03:00,0.067,0.0,0.67
2026-02-01 04:00,0.036,0.0,0.754
2026-02-01 05:00,0.134,0.0,0.806
2026-02-01 06:00,0.112,0.0,0.554
2026-02-01 07:00,0.062,0.0,0.524
2026-02-01 08:00,0.257,0.0,0.935
2026-02-01 09:00,0.216,0.0,1.146
2026-02-01 10:00,0.365,0.0,2.37
2026-02-01 11:00,0.96,0.006,3.244
2026-02-01 12:00,1.303,0.025,3.896
2026-02-01 13:00,1.154,0.029,3.799
2026-02-01 14:00,0.974,0.031,3.605
2026-02-01 15:00,0.984,0.032,3.652
2026-02-01 16:00,2.228,0.05,4.527
2026-02-01 17:00,1.515,0.052,3.822
2026-02-01 18:00,1.564,0.05,3.787
2026-02-01 19:00,1.56,0.05,3.903
2026-02-01 20:00,2.404,0.048,4.449
2026-02-01 21:00,2.351,0.04,4.469
2026-02-01 22:00,1.905,0.036,4.22
2026-02-01 23:00,2.218,0.033,4.427
