hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-07 00:00,0.078,0.0,0.893
2026-01-07 01:00,0.074,0.0,0.847
2026-01-07 02:00,0.053,0.0,0.872
2026-01-07 03:00,0.142,0.0,1.619
2026-01-07 04:00,0.136,0.0,1.467
2026-01-07 05:00,0.142,0.0,1.222
2026-01-07 06:00,0.145,0.0,1.534
2026-01-07 07:00,0.128,0.0,1.451
2026-01-07 08:00,0.065,0.0,1.522
2026-01-07 09:00,0.056,0.0,0.815
2026-01-07 10:00,0.096,0.0,0.95
2026-01-07 11:00,0.086,0.0,0.934
2026-01-07 12:00,0.086,0.0,1.149
2026-01-07 13:00,0.098,0.0,1.016
2026-01-07 14:00,0.084,0.0,1.011
2026-01-07 15:00,0.064,0.0,0.955
2026-01-07 16:00,0.103,0.0,1.094
2026-01-07 17:00,0.252,0.0,0.989
2026-01-07 18:00,0.216,0.0,1.262
2026-01-07 19:00,0.306,0.0,1.842
2026-01-07 20:00,0.361,0.0,1.954
2026-01-07 21:00,0.365,0.0,2.474
2026-01-07 22:00,0.23,0.0,2.483
2026-01-07 23:00,0.295,0.0,2.465
