hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-22 00:00,4.085,1.602,5.0
2026-01-22 01:00,3.955,0.95,4.981
2026-01-22 02:00,2.336,0.419,4.558
2026-01-22 03:00,1.013,0.0,2.992
2026-01-22 04:00,0.073,0.0,1.192
2026-01-22 05:00,0.06,0.0,0.948
2026-01-22 06:00,0.106,0.0,0.526
2026-01-22 07:00,0.076,0.0,0.495
2026-01-22 08:00,0.014,0.0,0.579
2026-01-22 09:00,0.994,0.0,2.95
2026-01-22 10:00,0.64,0.0,3.512
2026-01-22 11:00,1.094,0.158,3.11
2026-01-22 12:00,0.51,0.0,2.262
2026-01-22 13:00,0.898,0.635,2.36
2026-01-22 14:00,1.306,0.707,3.661
2026-01-22 15:00,2.272,1.174,4.016
2026-01-22 16:00,1.8,0.538,3.88
2026-01-22 17:00,2.932,1.144,4.634
2026-01-22 18:00,2.601,0.996,4.524
2026-01-22 19:00,3.013,1.276,4.656
2026-01-22 20:00,3.309,1.678,4.908
2026-01-22 21:00,3.077,1.426,4.78
2026-01-22 22:00,3.156,1.177,4.76
2026-01-22 23:00,3.143,1.232,4.738
