hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-18 00:00,0.107,0.0,0.818
2026-01-18 01:00,0.084,0.0,0.755
2026-01-18 02:00,0.046,0.0,0.541
2026-01-18 03:00,0.034,0.0,0.992
2026-01-18 04:00,0.057,0.0,0.744
2026-01-18 05:00,0.051,0.0,0.314
2026-01-18 06:00,0.007,0.0,0.202
2026-01-18 07:00,0.047,0.0,0.116
2026-01-18 08:00,0.01,0.0,0.134
2026-01-18 09:00,0.0,0.0,0.581
2026-01-18 10:00,0.045,0.0,0.404
2026-01-18 11:00,0.647,0.0,2.394
2026-01-18 12:00,1.106,0.0,3.286
2026-01-18 13:00,1.267,0.013,3.495
2026-01-18 14:00,1.318,0.024,3.518
2026-01-18 15:00,1.168,0.041,3.157
2026-01-18 16:00,0.965,0.0,2.892
2026-01-18 17:00,1.281,0.017,3.244
2026-01-18 18:00,0.921,0.0,2.66
2026-01-18 19:00,0.95,0.0,2.626
2026-01-18 20:00,1.036,0.007,3.033
2026-01-18 21:00,1.364,0.053,3.479
2026-01-18 22:00,1.382,0.044,3.522
2026-01-18 23:00,1.309,0.035,3.676
