hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-03 00:00,1.525,0.052,4.48
2026-01-03 01:00,1.28,0.028,4.264
2026-01-03 02:00,1.295,0.0,3.392
2026-01-03 03:00,1.201,0.0,3.113
2026-01-03 04:00,1.171,0.0,3.132
2026-01-03 05:00,1.366,0.0,3.426
2026-01-03 06:00,1.405,0.004,3.636
2026-01-03 07:00,1.168,0.0,3.622
2026-01-03 08:00,1.158,0.0,3.83
2026-01-03 09:00,1.424,0.026,3.693
2026-01-03 10:00,1.348,0.032,3.906
2026-01-03 11:00,2.198,0.416,4.069
2026-01-03 12:00,2.86,0.429,4.185
2026-01-03 13:00,2.373,0.417,3.998
2026-01-03 14:00,2.346,0.117,4.067
2026-01-03 15:00,2.934,0.136,4.192
2026-01-03 16:00,2.923,0.108,4.316
2026-01-03 17:00,2.172,0.068,3.63
2026-01-03 18:00,2.424,0.076,4.014
2026-01-03 19:00,2.43,0.078,4.042
2026-01-03 20:00,2.148,0.066,4.014
2026-01-03 21:00,2.628,0.08,4.126
2026-01-03 22:00,2.81,0.073,4.283
2026-01-03 23:00,2.456,0.072,4.334
