hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-02-04 00:00,1.004,0.0,3.7
2026-02-04 01:00,1.309,0.0,3.956
2026-02-04 02:00,1.413,0.004,4.24
2026-02-04 03:00,1.583,0.02,4.338
2026-02-04 04:00,2.036,0.279,4.52
2026-02-04 05:00,1.348,0.006,3.979
2026-02-04 06:00,1.332,0.1,4.2
2026-02-04 07:00,1.368,0.068,4.166
2026-02-04 08:00,1.673,0.178,4.402
2026-02-04 09:00,1.101,0.05,4.174
2026-02-04 10:00,0.766,0.088,3.512
2026-02-04 11:00,1.071,0.108,3.668
2026-02-04 12:00,0.88,0.169,3.061
2026-02-04 13:00,0.872,0.096,2.98
2026-02-04 14:00,0.912,0.134,3.099
2026-02-04 15:00,0.848,0.132,2.899
2026-02-04 16:00,0.79,0.099,2.712
2026-02-04 17:00,1.088,0.142,2.593
2026-02-04 18:00,0.57,0.069,2.096
2026-02-04 19:00,0.674,0.068,2.246
2026-02-04 20:00,1.807,0.168,4.152
2026-02-04 21:00,2.022,0.127,4.372
2026-02-04 22:00,2.32,0.345,4.725
2026-02-04 23:00,2.306,0.31,4.725
