hour_astana,plan_mwh,p10_mwh,p90_mwh
2026-01-27 00:00,0.236,0.0,2.178
2026-01-27 01:00,0.401,0.0,2.048
2026-01-27 02:00,0.33,0.0,1.578
2026-01-27 03:00,0.192,0.0,1.387
2026-01-27 04:00,0.064,0.0,0.92
2026-01-27 05:00,0.025,0.0,0.692
2026-01-27 06:00,0.043,0.0,0.196
2026-01-27 07:00,0.0,0.0,0.232
2026-01-27 08:00,0.038,0.0,0.18
2026-01-27 09:00,0.022,0.0,0.53
2026-01-27 10:00,0.034,0.0,1.028
2026-01-27 11:00,0.075,0.0,1.228
2026-01-27 12:00,0.046,0.0,0.783
2026-01-27 13:00,0.136,0.0,0.934
2026-01-27 14:00,0.276,0.0,0.948
2026-01-27 15:00,0.131,0.0,0.956
2026-01-27 16:00,0.082,0.0,0.769
2026-01-27 17:00,0.12,0.0,0.757
2026-01-27 18:00,0.182,0.0,1.023
2026-01-27 19:00,0.188,0.0,1.248
2026-01-27 20:00,0.258,0.0,1.36
2026-01-27 21:00,0.258,0.0,1.622
2026-01-27 22:00,0.202,0.0,1.075
2026-01-27 23:00,0.04,0.0,1.088
